YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2020,12,14,19.16,16.54,17.85,18.44,8.92,23.94,15.02,11.66,85.19,0
2020,12,15,18.31,16.01,17.16,18.45,9.14,23.6,14.46,11.23,87.19,0
2020,12,16,18.65,15.92,17.29,18.76,8.84,23.76,14.93,11.17,84.94,0
2020,12,17,18.47,15.92,17.19,18.3,9.59,23.53,13.94,11.17,85.81,0
2020,12,18,16.93,13.87,15.4,16.76,9.16,22.22,13.05,9.77,83,0
2020,12,19,14.39,10.87,12.62,14.52,10.37,20.21,9.84,8,80.69,0
2020,12,20,14.15,11.13,12.65,14.29,12.47,20.62,8.15,8.18,83.06,0
2020,12,21,16.25,12.94,14.59,15.61,11.81,22.08,10.27,9.22,81,0
2020,12,22,17.74,13.58,15.66,16.24,9.58,22.73,13.15,9.58,77.94,0
2020,12,23,17.51,13.75,15.63,16.28,10.4,22.73,12.33,9.7,79.5,2.26
2020,12,24,18.05,14.26,16.16,16.7,10.35,23.14,12.78,10.07,79.62,0
2020,12,25,17.59,15.19,16.4,17.2,10.07,23.22,13.15,10.68,86,0
2020,12,26,16.51,13.42,14.97,16.28,11.08,22.52,11.44,9.52,82.88,0
2020,12,27,15.84,12.12,13.98,15.26,11.46,21.91,10.46,8.73,80,0
2020,12,28,16.33,12.59,14.46,15.55,11.14,22.19,11.05,9.03,79.69,0
2020,12,29,16.27,12.99,14.63,15.47,10.58,21.94,11.36,9.28,81.94,0
2020,12,30,16.26,12.78,14.52,15.9,11.73,22.77,11.04,9.16,81.19,0
2020,12,31,16.89,14.17,15.53,16.55,11.74,22.98,11.23,10.01,84.12,0
2021,1,1,17.09,14.03,15.56,16.73,11.73,23.2,11.48,9.89,82.81,0
2021,1,2,17.12,14.18,15.65,16.93,11.52,23.05,11.52,10.01,83.25,0
2021,1,3,17.71,14.36,16.03,16.94,11.35,23.55,12.19,10.13,81.56,0
2021,1,4,18.67,14.8,16.74,17.4,10.91,24.46,13.55,10.44,79.31,0
2021,1,5,18.9,15.57,17.23,17.89,10.9,24.62,13.72,10.93,82,0.1
2021,1,6,19.82,16.23,18.03,18.87,11.65,25.9,14.25,11.41,80.88,0
2021,1,7,21.47,16.38,18.92,19.99,10.97,26.93,15.96,11.54,74.12,0
2021,1,8,20.53,16.18,18.35,19.48,10.63,26.08,15.45,11.41,77.19,0.05
2021,1,9,19.81,15.65,17.73,18.84,9.74,24.76,15.02,10.99,78,0
2021,1,10,20.41,16.25,18.33,19.33,9.52,24.86,15.33,11.47,77.75,0
2021,1,11,21.15,17.48,19.32,20.37,9,25.79,16.79,12.39,80.38,0
2021,1,12,19.26,16.2,17.73,19.23,8.95,24.31,15.37,11.41,83.19,0
2021,1,13,17.22,13.07,15.15,17.19,9.75,22.92,13.17,9.28,78.06,0
2021,1,14,15.92,11.07,13.5,15.9,11.2,21.79,10.58,8.18,73.94,0
2021,1,15,15.72,10.47,13.09,15.08,10.18,21.15,10.98,7.81,72.12,3.62
2021,1,16,15.92,10.72,13.32,15.12,11.38,21.83,10.45,8,72.38,0
2021,1,17,16,11.97,13.98,15.44,10.66,21.62,10.95,8.67,78.19,0
2021,1,18,16.84,13.16,15.01,16.22,11.05,22.72,11.65,9.34,80.12,0
2021,1,19,17.31,13.03,15.17,16.1,9.33,22.1,12.77,9.28,76.88,0
2021,1,20,18.33,16.5,17.41,18.15,8.72,23.05,14.33,11.66,89.56,1.12
2021,1,21,18.51,12.9,15.71,17.44,10.23,23.98,13.75,9.34,73,0.07
2021,1,22,16.29,10.8,13.54,15.89,11.87,22.8,10.93,8,71.62,0.44
2021,1,23,16.59,10.31,13.45,15.5,10.27,21.69,11.42,7.75,67.81,0
2021,1,24,17.51,11.29,14.4,16.1,11.67,23.17,11.51,8.3,67.94,0
2021,1,25,16.65,12.31,14.48,16.44,12.01,23.01,11.01,8.85,77.31,0
2021,1,26,16.49,11.58,14.04,16.31,12.28,23.23,10.95,8.42,74.69,0
2021,1,27,15.66,10.17,12.92,15.45,12.68,22.7,10.02,7.63,71.88,0
2021,1,28,15.52,9.55,12.54,15.22,14.35,23.04,8.69,7.39,69.81,0
2021,1,29,16.43,10.55,13.49,15.95,14.56,23.94,9.37,7.87,70.94,0
2021,1,30,16.3,9.78,13.04,15.95,12.25,23.18,10.94,7.45,67.06,0
2021,1,31,14.36,6.42,10.39,14.05,13.06,21.38,8.32,5.92,61.94,0
2021,2,1,14.65,7.19,10.92,14.16,13.19,22.16,8.98,6.23,63.06,0
2021,2,2,14.88,7.62,11.26,14.41,14.31,22.87,8.55,6.47,64.25,0
2021,2,3,16.35,9.59,12.98,15.99,15.45,24.84,9.39,7.39,66.5,0
2021,2,4,18.09,11.3,14.69,17.38,15.62,26.19,10.57,8.3,66.94,0
2021,2,5,19.42,11.6,15.51,18.1,13.97,26.4,12.44,8.42,63.56,0
2021,2,6,19.83,12.06,15.94,18.69,12.44,26.56,14.12,8.73,62.5,0
2021,2,7,18.05,12.28,15.16,18.04,11.61,24.96,13.35,8.79,71.69,0.09
2021,2,8,17.96,10.92,14.44,17.76,13.9,25.77,11.87,8.06,65.88,0
2021,2,9,18.08,10.2,14.14,17.73,15.52,26.66,11.15,7.69,63,0
2021,2,10,19.43,9.69,14.56,18.1,13.91,26.87,12.98,7.45,55.12,0
2021,2,11,20.35,9.83,15.09,18.44,12.52,26.67,14.15,7.51,52.69,0
2021,2,12,20.53,10.51,15.51,18.57,11.29,26.9,15.62,7.87,53.56,0
2021,2,13,20.63,10.94,15.79,18.95,11.62,27.24,15.62,8.12,55,0
2021,2,14,21.36,10.55,15.95,19.15,11.8,27.25,15.45,7.87,51.81,0
2021,2,15,21.78,11.8,16.79,19.87,11.99,27.75,15.76,8.61,55.62,0
2021,2,16,21.57,11.99,16.78,20.15,13.05,28.24,15.19,8.73,57.31,0
2021,2,17,21.37,11.71,16.54,20.71,14.11,28.62,14.51,8.54,55.88,0
2021,2,18,23.29,13.08,18.19,22.23,14.88,30.48,15.59,9.28,55.44,0
2021,2,19,23.51,13.92,18.72,22.43,10.35,28.45,18.1,9.83,56,0
2021,2,20,22.01,13.86,17.94,21.18,7.91,26.51,18.6,9.77,61.06,0
2021,2,21,22.38,11.39,16.89,21.62,13.94,29.79,15.86,8.3,52.06,0
2021,2,22,22.01,10.51,16.26,21.11,14.43,29.39,14.96,7.87,50.25,0
2021,2,23,22.83,10.97,16.9,21.54,13.79,30.15,16.36,8.12,48.94,0
2021,2,24,23.84,12.35,18.1,22.38,12.87,30.33,17.46,8.91,49.94,0
2021,2,25,24.24,14.79,19.51,23.21,13.23,31.38,18.15,10.56,60.5,0
2021,2,26,24.18,15.44,19.8,24.08,15.65,32.65,17.01,11.17,65.88,0
2021,2,27,24.98,16.9,20.94,24.85,13.7,32.65,18.95,12.39,66.88,0
2021,2,28,25.3,17.11,21.21,25.48,14.79,33.57,18.78,12.45,67,0
2021,3,1,26.14,18.78,22.46,26.42,13.8,33.88,20.08,13.61,69.38,0
2021,3,2,26.02,16.94,21.48,26.2,12.66,33.07,20.4,12.21,63.44,0
2021,3,3,25.5,16.22,20.86,25.7,12.83,32.52,19.69,11.6,61.5,0
2021,3,4,24.78,11.19,17.99,23.94,15.24,32.12,16.89,8.48,48.31,0
2021,3,5,25.12,17.2,21.16,25.55,14.86,32.71,17.85,12.39,66.5,0
2021,3,6,26.3,20.26,23.29,26.89,11.98,33.21,21.23,14.83,73.31,0.69
2021,3,7,26.01,18.95,22.48,26.76,12.2,32.94,20.74,13.79,70.88,1.37
2021,3,8,25.98,19.83,22.9,26.75,11.4,32.28,20.87,14.4,72.62,1.43
2021,3,9,26.88,19.7,23.3,27.45,13.82,34.5,20.68,14.34,69.75,0.81
2021,3,10,27.04,19.57,23.3,27.8,11.89,33.88,21.99,14.16,67.19,2.22
2021,3,11,27.38,19.72,23.55,28.08,12.11,33.54,21.43,14.28,66.88,0.52
2021,3,12,28.32,19.43,23.87,28.78,12.77,34.4,21.63,13.98,62.25,0.89
2021,3,13,27.82,18.03,22.92,28.37,11.96,34.22,22.25,12.82,57.88,1.67
2021,3,14,26.84,16.29,21.57,27.38,12.44,33.66,21.23,11.54,56,0.16
2021,3,15,26.41,15.1,20.76,26.72,13.08,32.95,19.87,10.68,52.75,1.06
2021,3,16,27.44,13.18,20.3,27.18,13.24,34.4,21.16,9.46,44.62,0
2021,3,17,27.84,10.67,19.26,26.72,13.44,34.52,21.08,8,36.94,0
2021,3,18,28.55,10.31,19.43,27.11,12.9,35.28,22.38,7.81,33.5,0
2021,3,19,28.39,14.4,21.4,28.17,14.58,35.38,20.8,10.31,47.25,0
2021,3,20,27.94,14.85,21.4,27.89,11.42,34.26,22.83,10.62,48.06,0
2021,3,21,29.58,16.29,22.93,29.8,14.13,36.58,22.45,11.6,48.38,0
2021,3,22,30.76,15.57,23.16,30.78,12.3,37.65,25.35,11.05,42.88,0
2021,3,23,30.36,14.54,22.44,30.02,14.19,37.69,23.5,10.31,40.62,0
2021,3,24,30.6,16.07,23.33,29.92,13.96,37.17,23.21,11.47,45.25,0
2021,3,25,30.44,13.7,22.07,30.28,13.19,37.49,24.3,10.01,40.5,0
2021,3,26,29.4,11.53,20.46,29,13.65,36.69,23.05,8.54,36.31,0
2021,3,27,29.62,11.6,20.61,29.19,13.95,36.76,22.81,8.54,35.44,0
2021,3,28,28.9,13.63,21.27,29.01,13.27,35.79,22.52,9.83,41.5,0
2021,3,29,29.92,18.73,24.33,30.76,13.75,37.08,23.33,13.61,55.44,0.09
2021,3,30,30.46,20.67,25.57,31.25,13.57,38.1,24.53,15.56,61.81,1.35
2021,3,31,30.72,22.16,26.44,31.25,14.03,39.18,25.14,17.09,67.06,1.43
2021,4,1,30,21.58,25.8,31.22,12.71,37.59,24.88,16.6,67.62,2.54
2021,4,2,29.78,20.44,25.12,31.11,11.97,36.62,24.65,15.32,63.31,0.11
2021,4,3,30.04,18.58,24.31,31.34,14.21,37.37,23.15,13.73,56.81,0.03
2021,4,4,29.72,16.8,23.26,30.36,12.75,36.3,23.55,11.96,49.06,0.73
2021,4,5,29.99,16.29,23.14,30.37,13.03,36.44,23.41,11.66,47.38,2.58
2021,4,6,29.48,16.69,23.08,29.86,15.67,36.9,21.23,12.08,51.75,3.32
2021,4,7,30.02,19.12,24.57,31.33,13.75,37.26,23.51,13.98,57.81,0
2021,4,8,30.24,20.59,25.41,31.73,13.54,37.17,23.64,15.26,61.38,0.09
2021,4,9,30.42,19.89,25.15,31.66,13.08,37.28,24.2,14.65,58.38,0.72
2021,4,10,30.85,18.82,24.83,31.75,13.25,37.58,24.33,13.55,50.94,1.26
2021,4,11,31.9,19.55,25.73,33.25,13.58,38.64,25.06,14.22,51.75,0.11
2021,4,12,32.63,19.29,25.96,33.9,12.51,39.54,27.03,13.98,48.62,0.02
2021,4,13,32.7,16.87,24.78,33.9,13.48,39.94,26.45,12.02,41.88,0.01
2021,4,14,32.01,17.89,24.95,33.57,14.55,39.67,25.12,13,48.06,0.01
2021,4,15,30.07,20.18,25.12,30.73,9.64,35.28,25.63,14.95,59.38,0.02
2021,4,16,29.48,17.95,23.72,30.01,9.88,35.59,25.71,13.06,53.88,0.65
2021,4,17,28.94,19.85,24.4,30.15,11.76,35.37,23.61,14.53,62.25,10.83
2021,4,18,29.48,20.47,24.97,30.52,11.52,35.63,24.12,15.08,61.88,14.24
2021,4,19,30.9,19.4,25.15,32.12,13.43,38.05,24.62,14.22,55.12,0.36
2021,4,20,31.1,19.73,25.41,32.56,14.96,39.03,24.07,14.77,58.62,0.51
2021,4,21,31.62,21.76,26.69,32.76,12.2,37.8,25.6,16.36,59.81,0.07
2021,4,22,31.56,20.51,26.04,32.97,12.22,38.23,26.01,15.26,56.5,4.46
2021,4,23,31.23,18.66,24.95,32.44,11.8,37.65,25.84,13.61,50.44,0.07
2021,4,24,31.68,14.07,22.87,32.39,14.66,39.27,24.61,10.07,37.44,0
2021,4,25,31.78,17.58,24.69,33.06,15.47,39.8,24.33,12.63,47.19,0
2021,4,26,32.9,18.87,25.88,34.3,13.91,40.02,26.11,13.79,48,0
2021,4,27,32.73,20.55,26.64,33.98,11.76,39.08,27.33,15.26,52.19,0
2021,4,28,31.93,21.06,26.5,33.34,11.63,38.48,26.85,15.69,56.38,0.03
2021,4,29,31.03,20.73,25.88,31.32,7.83,35.16,27.33,15.38,56.62,1.7
2021,4,30,31.49,19.72,25.61,32.27,11.02,37.31,26.3,14.4,52.06,2.99
2021,5,1,32.01,20.17,26.08,33.5,11.99,38.38,26.39,14.83,52.81,0.41
2021,5,2,31.79,20.53,26.16,33.3,11.7,37.79,26.08,15.14,54.62,1.51
2021,5,3,28.46,22.74,25.6,28.87,5.04,31.26,26.23,17.27,71.88,14.43
2021,5,4,27.26,22.24,24.75,27.52,5.28,30.08,24.79,16.72,74.81,27.31
2021,5,5,26.81,20.9,23.85,27.25,5.71,29.8,24.1,15.38,71,4.63
2021,5,6,28.84,20.4,24.62,29.8,11.01,34.29,23.28,14.89,62.06,2.21
2021,5,7,29.73,22.37,26.05,30.55,9.52,34.73,25.2,16.85,66.75,7.8
2021,5,8,29.72,22.1,25.91,30.9,9.22,34.17,24.95,16.6,66.06,4.98
2021,5,9,30.59,21.19,25.89,31.8,10.3,35.6,25.3,15.69,59.25,2.71
2021,5,10,29.96,22.76,26.37,30.94,9.14,34.82,25.68,17.33,67.62,12.98
2021,5,11,29.2,23.27,26.24,30.07,7.5,33.01,25.5,17.88,72.19,15.59
2021,5,12,29.08,22.96,26.01,30.3,7.09,32.8,25.71,17.58,71.5,8.71
2021,5,13,29.18,23.44,26.31,29.99,8.43,33.8,25.37,18.07,73.06,9.53
2021,5,14,29.8,23.44,26.62,30.76,9.52,34.87,25.36,18.13,71.31,10.07
2021,5,15,31.48,23.76,27.62,32.38,12.02,37.99,25.98,18.49,67.62,5.81
2021,5,16,31.06,24.72,27.89,31.37,8.87,35.59,26.73,19.53,71.5,25.07
2021,5,17,32.15,25.11,28.62,32.69,9.86,37.15,27.3,20.02,69.06,3.55
2021,5,18,31.62,25.73,28.67,32.23,9.13,36.68,27.55,20.75,72.94,9.86
2021,5,19,30.65,26.02,28.33,30.87,6.34,33.96,27.62,21.18,77.75,5.42
2021,5,20,30.98,26.19,28.58,31.18,6.2,34.11,27.9,21.36,76.81,3.22
2021,5,21,30.94,25.2,28.07,31.26,7.62,35.39,27.77,20.2,73.62,1.53
2021,5,22,31.83,25.23,28.53,32.59,9.35,36.9,27.55,20.2,70.38,0.13
2021,5,23,32.17,25.1,28.63,32.71,7.12,36.01,28.89,20.02,67.25,0.09
2021,5,24,29.86,25.61,27.73,30.31,5.12,32.88,27.76,20.63,78.5,7.78
2021,5,25,29.57,25.16,27.37,29.83,6.45,33.34,26.89,20.14,78.12,29.78
2021,5,26,28.3,24.15,26.23,28.46,5.84,31.47,25.62,18.98,78.75,13.97
2021,5,27,29.48,25.04,27.26,29.51,6.48,32.98,26.5,19.96,78.06,3.6
2021,5,28,30.65,25.88,28.26,31.05,7.6,34.94,27.33,20.94,77.38,3.69
2021,5,29,30.64,25.44,28.04,31.44,8.71,35.16,26.45,20.39,75.94,1.9
2021,5,30,30.65,25.59,28.12,31.35,7.71,34.64,26.93,20.57,75.88,2.57
2021,5,31,28.63,26.73,27.68,28.63,3.19,30.58,27.4,22.09,89.56,50.31
2021,6,1,28.9,26.8,27.85,28.9,4.3,31.3,27,22.09,88.69,22.24
2021,6,2,28.37,26.37,27.37,28.41,3.38,30.25,26.87,21.55,89.12,17.63
2021,6,3,29.46,26.62,28.04,29.6,5.77,32.62,26.85,21.85,85.44,5.57
2021,6,4,29.51,26.67,28.08,29.55,5.14,32.42,27.27,21.91,85.31,3.26
2021,6,5,29.17,27.26,28.22,29.07,3.8,31.43,27.62,22.71,89.62,23.56
2021,6,6,29.31,27.3,28.3,29.14,4.56,31.99,27.44,22.83,89.25,42.06
2021,6,7,29.01,27.05,28.03,28.84,4.38,31.62,27.24,22.46,89.38,31.33
2021,6,8,28.12,26.92,27.52,28.04,2.07,29.23,27.16,22.34,93.12,20.46
2021,6,9,28.04,25.91,26.98,27.93,3.4,30.08,26.68,21.06,88.44,19.07
2021,6,10,28.12,25.32,26.72,28.38,4.48,30.58,26.11,20.32,85.19,7.65
2021,6,11,27.28,26.07,26.68,27.33,2.8,28.73,25.93,21.3,93.06,18.09
2021,6,12,27.92,26.5,27.21,27.8,3.52,29.83,26.32,21.85,92,14.93
2021,6,13,28.9,26.38,27.64,29.03,5.7,32.11,26.41,21.67,86.81,4.56
2021,6,14,29.1,26.82,27.96,29.2,4.76,32,27.24,22.28,87.94,8.44
2021,6,15,28.55,26.72,27.63,28.73,3.98,31.03,27.05,22.22,90,18.65
2021,6,16,28.12,26.17,27.15,28.39,3.91,30.1,26.2,21.42,89.44,6.88
2021,6,17,27.39,25.17,26.28,27.75,5.37,30.32,24.95,20.14,88,16.59
2021,6,18,27.51,25.37,26.44,27.95,5.98,30.72,24.73,20.32,88.56,34.14
2021,6,19,27.35,25.23,26.29,27.66,4.51,30.1,25.58,20.14,88.56,36.04
2021,6,20,27.16,25.45,26.3,27.29,3.11,28.87,25.76,20.45,90.5,17.92
2021,6,21,27.69,25.94,26.81,27.83,4.83,30.28,25.45,21.06,90.38,25.28
2021,6,22,27.76,25.48,26.62,27.98,5.41,30.57,25.16,20.45,87.81,4.26
2021,6,23,28.09,25.6,26.85,28.42,6.94,31.82,24.88,20.63,86.94,4.87
2021,6,24,28.48,26.2,27.34,28.83,6.45,32.01,25.56,21.36,88,3.99
2021,6,25,28.18,25.77,26.98,28.58,5.58,31.23,25.65,20.81,87.31,3.98
2021,6,26,28.46,26.29,27.37,28.78,5.79,31.8,26,21.48,88.44,7.6
2021,6,27,28.72,26.44,27.58,29.05,5.58,31.84,26.26,21.61,88,2.5
2021,6,28,28.45,26.48,27.47,28.57,4.59,31.01,26.43,21.67,89.38,5.93
2021,6,29,28.53,26.85,27.69,28.52,4.3,30.98,26.69,22.22,90.81,12.99
2021,6,30,28.98,27.17,28.08,28.92,4.36,31.53,27.17,22.71,90.19,41.95
2021,7,1,28.4,26.94,27.67,28.43,3.93,30.52,26.59,22.4,91.75,51.59
2021,7,2,27.69,25.91,26.8,27.65,3.91,29.99,26.08,21.06,90.12,34.2
2021,7,3,28.33,26.71,27.51,28.36,4.43,31.05,26.62,22.03,91.06,22.22
2021,7,4,29.01,26.3,27.65,29.44,6.39,32.65,26.26,21.48,86,19.28
2021,7,5,28.96,27.06,28.01,29.2,5.69,32.12,26.44,22.52,89.75,3.48
2021,7,6,29.05,27.09,28.07,29.2,4.62,31.77,27.15,22.58,89.5,22.23
2021,7,7,28.72,27.22,27.97,28.75,3.77,31.03,27.26,22.71,91.69,16.87
2021,7,8,28.61,26.75,27.68,28.84,4.98,31.47,26.48,22.09,89.94,11.93
2021,7,9,28.68,26.28,27.48,29.04,5.84,31.87,26.03,21.48,87.31,1.33
2021,7,10,28.7,26.26,27.48,28.97,5.46,31.66,26.2,21.48,87.12,2.99
2021,7,11,29.05,26.55,27.8,29.16,5.65,32.13,26.49,21.79,86.94,11.03
2021,7,12,29.01,25.83,27.42,29.26,6.21,32.8,26.58,20.87,83.81,5.16
2021,7,13,28.12,26.33,27.23,28.29,4.64,30.87,26.24,21.48,90.19,5.76
2021,7,14,28.51,26.05,27.28,28.68,5.27,31.51,26.24,21.12,87.06,3.3
2021,7,15,28.96,26.04,27.5,29.05,5.51,31.65,26.14,21.12,84.81,1.67
2021,7,16,28.44,25.72,27.08,28.72,4.16,30.67,26.51,20.69,85.56,11.33
2021,7,17,28.73,26.61,27.67,28.93,4.05,30.96,26.9,21.85,88.5,8.06
2021,7,18,27.97,26,26.98,28.26,2.9,29.49,26.59,21.12,89.25,9.24
2021,7,19,27.82,26.19,27,27.85,2.65,29.46,26.81,21.36,90.94,18.87
2021,7,20,29.02,26.19,27.61,29.3,5.62,32.08,26.47,21.42,85.38,20.52
2021,7,21,28.94,26.13,27.54,29.19,5.21,31.49,26.29,21.36,85.19,6.97
2021,7,22,28.83,26.39,27.61,29.07,5.84,32.21,26.37,21.73,87.12,12.75
2021,7,23,28.15,26.68,27.41,28.15,3.45,30.1,26.65,22.09,91.75,10.76
2021,7,24,28.67,27.11,27.89,28.73,4.06,31.08,27.01,22.64,91.38,35.51
2021,7,25,28.8,26.92,27.86,28.89,4.92,31.55,26.63,22.4,89.88,8.27
2021,7,26,29.84,27.33,28.58,30.05,5.69,32.99,27.3,23.01,86.94,3.24
2021,7,27,29.62,27.88,28.76,29.69,4.04,31.94,27.9,23.86,90.44,15.34
2021,7,28,28.63,27.55,28.09,28.61,3.24,30.46,27.23,23.44,93.81,14.85
2021,7,29,27.63,26.36,26.99,27.55,2.38,29.06,26.69,21.79,92.69,29.18
2021,7,30,28.25,26.53,27.39,28.14,4.38,31.01,26.64,21.91,90.56,21.24
2021,7,31,28.3,26.51,27.4,28.33,4.65,31.19,26.55,21.79,90.31,13.59
2021,8,1,27.87,26.41,27.14,27.93,3.51,29.86,26.34,21.73,91.88,21.6
2021,8,2,28.1,26.33,27.22,28.34,4.51,30.76,26.26,21.61,90.38,4.62
2021,8,3,28.83,26.49,27.66,29.19,6,32.28,26.28,21.79,87.69,12.76
2021,8,4,28.56,26.45,27.51,28.77,5.72,31.99,26.26,21.73,88.75,10.75
2021,8,5,29.59,26.51,28.05,29.87,7.26,33.16,25.9,21.91,84.19,11.55
2021,8,6,28.17,27.25,27.71,28.1,2.45,29.55,27.11,22.89,94.62,46.28
2021,8,7,28.54,26.9,27.72,28.45,3.7,30.69,27,22.34,91,34.69
2021,8,8,28.87,27.13,28.01,28.99,4.85,31.72,26.87,22.58,90.56,9.45
2021,8,9,29.08,27.03,28.05,29.33,5.87,32.14,26.27,22.46,89.06,9.49
2021,8,10,28.97,27.4,28.19,29.05,4.38,31.41,27.04,22.95,91.38,9.28
2021,8,11,29.06,27.39,28.23,29.17,4.08,31.44,27.37,22.95,90.88,5.69
2021,8,12,28.5,26.97,27.73,28.43,2.51,30.19,27.69,22.34,91.5,18.22
2021,8,13,28.1,25.76,26.94,28.09,3.42,30.11,26.69,20.81,87.5,31.42
2021,8,14,29.02,26.9,27.96,29.12,5.4,32.05,26.65,22.34,88.75,13.71
2021,8,15,28.3,26.78,27.54,28.37,4.33,30.9,26.58,22.16,91.62,18.58
2021,8,16,28.35,26.44,27.4,28.58,5.97,31.8,25.83,21.67,89.69,7.32
2021,8,17,28.16,26.54,27.35,28.41,4.6,31.1,26.5,21.73,91.12,15.24
2021,8,18,27.62,26.65,27.13,27.62,3.09,29.46,26.37,21.91,94.38,17.26
2021,8,19,27.33,26.12,26.73,27.3,2.84,28.86,26.01,21.24,93.06,9.57
2021,8,20,27.75,26.06,26.9,27.83,4.85,30.58,25.72,21.12,90.75,3.69
2021,8,21,28.01,25.76,26.88,28.39,5.89,31.34,25.45,20.69,88,0.93
2021,8,22,28.5,26,27.25,28.65,5.71,31.55,25.84,21.06,86.88,4.52
2021,8,23,28.86,26.8,27.83,28.98,5.78,31.86,26.07,22.09,89,7.43
2021,8,24,28.41,26.9,27.65,28.44,3.72,30.79,27.06,22.28,91.62,11.26
2021,8,25,28.16,26.58,27.37,28.24,3.37,30.4,27.04,21.91,91.25,15.67
2021,8,26,28.34,26.57,27.46,28.44,4.62,31.05,26.43,21.91,90.38,2.96
2021,8,27,27.4,26.08,26.74,27.41,3.3,29.48,26.16,21.24,92.5,18.96
2021,8,28,27.65,26.01,26.83,27.78,4.23,29.92,25.69,21.12,91.06,4.73
2021,8,29,27.33,25.91,26.62,27.37,3.96,29.49,25.53,21,92.06,3.26
2021,8,30,27.08,25.75,26.41,27.15,3.38,28.96,25.58,20.69,92.5,9.08
2021,8,31,28.15,25.99,27.07,28.47,6.26,31.58,25.33,21,88.5,3.01
2021,9,1,27.55,25.58,26.56,27.56,3.35,29.22,25.87,20.51,89.12,4.84
2021,9,2,26.93,25.5,26.21,26.94,3.53,28.62,25.08,20.45,91.88,14.28
2021,9,3,28.12,24.39,26.26,28.37,8.46,32.08,23.62,19.17,80.94,1.75
2021,9,4,28.96,25.54,27.25,29.37,7.82,32.91,25.1,20.57,82.69,3.35
2021,9,5,28.91,26.35,27.63,29.11,5.59,31.65,26.08,21.55,86.5,17.97
2021,9,6,28.08,26.37,27.23,28.23,3.89,30.3,26.41,21.55,90.56,13.54
2021,9,7,27.71,26.03,26.87,27.84,4.89,30.67,25.78,21.06,90.75,7.91
2021,9,8,27.91,25.69,26.8,28.29,5.79,30.91,25.12,20.63,88.19,2.45
2021,9,9,28.7,25.62,27.16,28.38,4.19,30.62,26.44,20.63,83.81,3.19
2021,9,10,28.15,26.29,27.22,28.15,5.21,30.76,25.55,21.48,89.75,4.57
2021,9,11,28.27,25.99,27.13,28.36,5.58,31.28,25.7,21.12,87.81,11.46
2021,9,12,27.99,26.15,27.07,28.07,5.62,31.47,25.84,21.36,89.94,1.35
2021,9,13,27.65,26.12,26.89,27.64,4.39,30.25,25.85,21.3,91.44,2.41
2021,9,14,27.41,26.19,26.8,27.37,3.24,29.35,26.11,21.3,93.06,9.87
2021,9,15,28.34,26.11,27.23,28.54,6.35,31.63,25.28,21.18,88.12,10.4
2021,9,16,27.62,25.92,26.76,27.75,4.27,30.04,25.77,21,90.69,9.07
2021,9,17,27.97,25.86,26.91,28.37,5.67,31.29,25.62,20.94,88.81,8.88
2021,9,18,27,25.57,26.28,27.11,3.09,28.61,25.52,20.51,91.94,16.1
2021,9,19,27.3,25.43,26.37,27.45,3.75,29.51,25.76,20.32,89.75,38.59
2021,9,20,26.7,25.54,26.12,26.87,3.61,28.91,25.3,20.45,93.31,10.31
2021,9,21,26.78,25.37,26.08,26.89,3.68,29.01,25.33,20.26,92.06,2
2021,9,22,26.55,24.88,25.72,26.77,4.07,28.98,24.91,19.71,90.75,4.79
2021,9,23,28.21,24.97,26.58,28.35,7.6,32.14,24.55,19.78,83.5,1.81
2021,9,24,28.58,25.52,27.05,28.57,6.73,32.16,25.44,20.45,84.19,0.38
2021,9,25,28.46,25.69,27.08,28.54,5.61,31.56,25.95,20.69,85.25,15.72
2021,9,26,28.77,25.88,27.33,28.83,6.41,31.89,25.48,20.94,84.81,13.23
2021,9,27,28.05,26.08,27.07,28.08,4.94,31.08,26.13,21.18,89.25,12.63
2021,9,28,26.81,25.53,26.17,27.01,3.23,28.58,25.36,20.45,92.75,13.87
2021,9,29,26.92,25.23,26.07,27.12,4.34,29.52,25.19,20.02,90.69,8.97
2021,9,30,27.74,25.09,26.42,27.73,4.82,30.52,25.7,19.9,86,11.05
2021,10,1,28.52,22.29,25.4,28.38,9.16,33.15,23.98,16.85,71.38,0.69
2021,10,2,28.05,25.33,26.69,28.26,6.12,31.08,24.95,20.2,85.5,2.18
2021,10,3,28.01,26.16,27.08,28.17,5.16,30.83,25.66,21.24,90.06,4.38
2021,10,4,27.36,26.2,26.78,27.38,3.04,29.15,26.12,21.3,93.44,8.93
2021,10,5,27.91,24.75,26.33,27.63,4.36,30.12,25.76,19.53,83.56,13.94
2021,10,6,28.01,24.08,26.05,27.93,5.86,30.86,24.99,18.74,79.56,14.01
2021,10,7,28.59,24.7,26.65,28.57,6.98,32.36,25.37,19.53,80,4.66
2021,10,8,28.54,25.26,26.9,28.79,6.17,31.65,25.48,20.2,83.12,10.3
2021,10,9,28.72,25.26,26.99,28.93,6.31,31.96,25.65,20.14,82.25,2.53
2021,10,10,28.8,25.66,27.23,28.8,5.7,31.98,26.27,20.63,83.62,2.09
2021,10,11,28.27,25.81,27.05,28.49,7.16,32.09,24.94,20.87,87.06,0.06
