YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2020,12,13,3.58,2.54,3.06,3.29,5.68,6.3,0.61,4.88,93,0.06
2020,12,14,7.33,6.13,6.73,6.75,6.32,10.44,4.12,6.29,92,0.38
2020,12,15,6.42,5.9,6.16,5.86,6.96,9.12,2.16,6.23,95.94,10.49
2020,12,16,5.32,4.35,4.83,4.77,9.53,10.89,1.36,5.55,93.62,0.08
2020,12,17,6.07,5.51,5.79,5.16,6.14,9.03,2.89,5.92,94.88,0.84
2020,12,18,6.07,5.28,5.68,5.71,8.27,11.3,3.04,5.86,94.25,0.06
2020,12,19,7.43,6.7,7.07,6.92,4.09,10.02,5.93,6.47,95.12,2.75
2020,12,20,6.01,5.23,5.62,5.7,4.06,8.62,4.55,5.8,94.88,1.68
2020,12,21,6.23,5.48,5.85,5.98,4.44,8.95,4.52,5.92,94.88,4.43
2020,12,22,10.51,9.86,10.19,10.12,4.85,13.81,8.95,8,95.62,0.3
2020,12,23,8.66,7.62,8.14,8.37,5.95,11.47,5.52,6.9,93.06,1.99
2020,12,24,3.93,3.14,3.54,3.86,5.71,5.88,0.17,5.07,94.44,4.44
2020,12,25,-0.2,-0.75,-0.48,-0.13,1.52,0.69,-0.83,3.78,96.31,4.01
2020,12,26,-1.9,-3.02,-2.46,-2,5.32,0.47,-4.85,3.17,93.44,0.78
2020,12,27,-0.53,-1.64,-1.09,-0.69,3.91,1.14,-2.77,3.66,92.69,4.34
2020,12,28,1.55,0.96,1.26,1.23,2.51,2.92,0.41,4.46,95.75,5.67
2020,12,29,1.64,1.19,1.41,1.41,1.72,2.42,0.7,4.52,96.75,2.4
2020,12,30,0.33,-0.35,-0.01,0.19,2.84,1.62,-1.22,3.97,95.38,3.61
2020,12,31,1.14,0.8,0.97,0.86,5.67,3.68,-1.99,4.33,97.56,9.69
2021,1,1,-2.58,-3.56,-3.06,-3.14,5.94,0.62,-5.31,3.11,94.62,0.26
2021,1,2,-3.09,-4.22,-3.65,-3.02,3.82,-0.94,-4.75,2.93,94,0.26
2021,1,3,-2.91,-3.92,-3.42,-3.34,4.56,0.12,-4.45,2.99,94.25,0.17
2021,1,4,-2.36,-3.74,-3.05,-2.28,4.03,0.32,-3.72,3.05,92,0.56
2021,1,5,-2.81,-4.13,-3.47,-2.86,4.01,-0.48,-4.49,2.93,92.62,0.34
2021,1,6,-2.75,-3.41,-3.08,-3.31,4.79,0.17,-4.62,3.11,96.25,0.54
2021,1,7,-2.99,-3.71,-3.35,-3.49,4.95,0.37,-4.59,3.05,95.25,0.57
2021,1,8,-3.41,-4.25,-3.83,-3.69,4.85,-0.39,-5.24,2.93,95.44,0.3
2021,1,9,-3.41,-4.39,-3.9,-3.35,3.2,-1.61,-4.81,2.87,95.06,0.15
2021,1,10,-5.03,-6.33,-5.68,-5.13,6.14,-1.29,-7.43,2.44,92.75,0.09
2021,1,11,-5.19,-6.6,-5.89,-5.58,7.45,-0.86,-8.31,2.38,91.81,0.07
2021,1,12,-0.3,-0.8,-0.55,-0.55,7.1,2.82,-4.28,3.85,97.06,3.18
2021,1,13,3.44,3.36,3.4,2.86,1.43,3.98,2.56,5.07,99.38,2.88
2021,1,14,3.62,3.37,3.5,3.25,3.44,5.51,2.06,5.13,98.19,3.8
2021,1,15,-0.86,-1.93,-1.4,-0.98,9.27,3.63,-5.63,3.54,93.12,1.49
2021,1,16,-1.77,-4.28,-3.02,-1.63,6.35,1.06,-5.29,2.93,84.69,5.69
2021,1,17,0.51,0.4,0.46,0.18,2.2,1.37,-0.84,4.09,98.81,2.95
2021,1,18,0.15,-1.67,-0.76,-0.88,6.23,3.55,-2.69,3.54,88.62,0.04
2021,1,19,0.49,-2.62,-1.06,-0.26,8.51,5.69,-2.82,3.3,80.75,0
2021,1,20,4.52,2.72,3.62,3.8,6.79,7.97,1.18,5,87.94,0.15
2021,1,21,6.33,5.43,5.87,5.84,2.7,7.52,4.83,6.04,93.81,3.29
2021,1,22,3.43,2.88,3.15,3.15,5.9,6.65,0.75,5.13,96.19,6.89
2021,1,23,2.4,1.55,1.98,2.18,6.22,4.98,-1.24,4.58,94.12,4.91
2021,1,24,-0.13,-1.13,-0.63,-0.29,4.84,1.55,-3.29,3.78,93.75,2.36
2021,1,25,-0.77,-1.81,-1.29,-0.92,5.62,1.45,-4.18,3.54,93.31,0.39
2021,1,26,-1.31,-4.07,-2.69,-1.88,6.77,2.36,-4.42,2.93,83,1.14
2021,1,27,3.26,2.81,3.04,2.85,6.2,6.17,-0.04,5,96.62,3.93
2021,1,28,8.73,8.28,8.5,8.23,2.8,9.86,7.05,7.2,96.94,5.31
2021,1,29,7.34,6.38,6.86,7.09,4.05,9.48,5.44,6.35,93.56,3.8
2021,1,30,6.19,5.14,5.67,5.93,3.8,8.33,4.55,5.92,92.94,9.07
2021,1,31,6.42,5.91,6.17,6.19,3.72,8.22,4.5,6.29,96.44,4.16
2021,2,1,7.27,6.73,7.01,7.03,2.57,8.69,6.12,6.59,96.25,9.05
2021,2,2,9.02,8.37,8.69,8.69,3.94,10.67,6.73,7.32,95.56,5.03
2021,2,3,7.48,6.38,6.94,7.2,5.3,10.01,4.71,6.41,92.88,1.09
2021,2,4,7.31,6.33,6.82,6.75,8.12,11.27,3.15,6.41,93.56,2.24
2021,2,5,6.88,6.63,6.76,6.35,4.7,9.45,4.75,6.47,97.62,1.97
2021,2,6,7.15,6.38,6.77,6.93,7.49,11.02,3.53,6.47,94.88,5.49
2021,2,7,2.24,0.95,1.6,2.44,4.13,4.36,0.23,4.39,91.44,3.37
2021,2,8,1.63,0.79,1.21,1.83,4.98,4.26,-0.73,4.39,94.31,1.49
2021,2,9,1.62,0.8,1.21,1.75,8.12,5.25,-2.88,4.39,94.94,7.81
2021,2,10,0.98,0.37,0.68,1.03,8,3.69,-4.31,4.27,96.19,1.81
2021,2,11,-2.06,-3.99,-3.02,-1.67,6.51,1.76,-4.75,2.99,88.69,0.1
2021,2,12,-1.81,-2.85,-2.33,-1.73,5.45,0.4,-5.06,3.3,94.25,7.1
2021,2,13,-4.38,-7.11,-5.74,-4.17,6.28,-0.58,-6.85,2.26,83.62,0.01
2021,2,14,-0.48,-4.04,-2.26,-1.12,12.47,5.81,-6.65,3.05,78.38,0
2021,2,15,2.9,0.98,1.94,2.41,9.35,9.05,-0.31,4.33,87.44,0
2021,2,16,6.26,4.4,5.33,5.79,10.5,12.23,1.73,5.55,88.25,0.15
2021,2,17,5.76,3.05,4.4,5.36,9.9,11.62,1.73,5,84.44,0.01
2021,2,18,8.61,6.62,7.62,8.3,8.29,13.57,5.28,6.47,87.88,1.37
2021,2,19,8.12,6.18,7.15,7.87,8.02,13.38,5.37,6.23,88.12,0.31
2021,2,20,8.27,5.4,6.84,7.84,9.4,14.2,4.8,5.92,82.94,0
2021,2,21,8.71,5.33,7.02,8.21,7.78,13.13,5.35,5.92,79.75,0
2021,2,22,10,6.89,8.44,9.41,6.26,13.9,7.65,6.53,81.19,0.1
2021,2,23,9.52,8.24,8.88,9.1,8.59,14.71,6.12,7.08,91.31,0.01
2021,2,24,8.67,4.82,6.74,8.05,10.38,15.27,4.89,5.68,77.75,0
2021,2,25,7.43,3.74,5.58,6.81,10.81,13.8,3,5.37,77.38,0
2021,2,26,5.87,5.8,5.83,5.61,4.83,8.77,3.94,5.98,96.62,0.31
2021,2,27,3.06,0.4,1.73,3.28,8.39,7.51,-0.88,4.09,84.06,0.01
2021,2,28,4.72,2.03,3.37,4.71,14.95,13.51,-1.44,4.7,84.94,0.02
2021,3,1,6.37,2.92,4.65,5.76,13.99,14.13,0.14,4.94,80.69,0
2021,3,2,6.46,3.08,4.77,5.65,11.38,13.12,1.75,5,80.06,0.11
2021,3,3,6.98,4.47,5.73,6.91,11.38,13.02,1.64,5.55,84.75,0
2021,3,4,7.26,6.11,6.69,7.33,6.4,10.72,4.31,6.16,92.44,0.25
2021,3,5,4.01,2.69,3.35,4.4,7.28,7.29,0.01,4.88,91.44,0.24
2021,3,6,2.83,0.14,1.48,3.36,11.2,9.54,-1.67,4.03,84.12,0.05
2021,3,7,4.67,3.54,4.11,4.68,8.86,9.17,0.31,5.19,90.94,1.46
2021,3,8,2.78,0.21,1.49,3.09,11.54,8.06,-3.48,4.09,84.75,0.22
2021,3,9,0.75,-1.87,-0.56,0.69,10.08,6.46,-3.62,3.48,84.38,0
2021,3,10,3.8,0.09,1.94,3.46,12.62,10.31,-2.31,4.03,78.25,0.46
2021,3,11,6.5,5.34,5.92,6.31,5.85,10.23,4.39,5.92,92.25,4.2
2021,3,12,4.7,2.76,3.73,4.87,6.25,8.42,2.17,4.88,88,1.12
2021,3,13,5.33,4.29,4.81,5.22,4.66,7.69,3.03,5.49,92.94,5.27
2021,3,14,3.14,0.95,2.05,3.52,5.32,6.08,0.76,4.27,86.5,1.26
2021,3,15,4.26,3.37,3.81,4.28,6.62,8.35,1.73,5.13,94.12,4.05
2021,3,16,5.2,3.56,4.38,5.8,6.36,8.61,2.25,5.19,89.88,2.89
2021,3,17,3.65,2.43,3.05,4.06,5.09,6.62,1.53,4.76,92,3.18
2021,3,18,1.06,-0.56,0.26,1.41,3.7,3.39,-0.31,3.85,89.44,1.12
2021,3,19,1.14,-0.26,0.44,1.48,6.44,4.25,-2.19,3.97,91,4.53
2021,3,20,0.01,-2.93,-1.45,0.37,9.28,5.4,-3.88,3.23,83.06,0.03
2021,3,21,1.56,0.26,0.91,1.94,8.73,5.19,-3.54,4.15,91.06,0.27
2021,3,22,2.33,0.05,1.19,2.95,7.98,7.2,-0.78,4.03,86.12,0.05
2021,3,23,3.25,0.46,1.86,3.64,11.61,10.12,-1.49,4.15,83.88,0.02
2021,3,24,6.88,2.33,4.61,6.32,16.25,15.65,-0.6,4.82,76.31,0
2021,3,25,5.72,4.29,5,5.08,10.34,11.12,0.78,5.43,89.69,0.11
2021,3,26,7.18,5.48,6.33,7.12,12.22,13.45,1.23,5.98,88.38,0.98
2021,3,27,4.5,0.87,2.69,5.01,9.88,9.9,0.03,4.27,79.31,0.12
2021,3,28,7.33,0.36,3.84,6.37,17.72,15.64,-2.09,4.09,65.69,0
2021,3,29,11.02,3.7,7.36,9.4,16.9,19.3,2.4,5.25,62.75,0
2021,3,30,12.04,4.9,8.47,11.18,17.3,20.76,3.46,5.74,64.62,0
2021,3,31,12.22,4.81,8.51,11.45,17.12,21.05,3.94,5.74,63.81,0
2021,4,1,12.39,5.87,9.12,11.74,16.33,20.93,4.6,6.23,66.75,0
2021,4,2,10.94,6.23,8.58,10.33,14.25,17.56,3.31,6.35,73.5,0
2021,4,3,4.35,0.55,2.45,4.92,8.95,9.46,0.51,4.15,78.44,0.02
2021,4,4,4.47,0.19,2.33,4.69,12.17,11.19,-0.98,4.09,76.81,0
2021,4,5,6.56,2.44,4.5,6.05,13.45,13.58,0.13,4.82,76.69,0.36
2021,4,6,-0.35,-5.19,-2.77,0.59,8.95,3.87,-5.08,2.69,72.56,0.02
2021,4,7,0.63,-5.63,-2.5,1.2,9.98,6.05,-3.93,2.62,66.44,0.01
2021,4,8,5.18,-3.42,0.87,5.17,16.72,13.07,-3.65,3.17,57.88,0
2021,4,9,8.31,5.13,6.72,8.37,11.14,14.45,3.31,5.86,81.12,2.23
2021,4,10,9.17,6.8,7.98,9.34,8.17,13.66,5.49,6.59,85.62,1.66
2021,4,11,5.27,4.4,4.83,5.32,6.45,8.02,1.57,5.55,94.06,11.07
2021,4,12,2.71,-1.66,0.52,3.46,9.08,7.47,-1.61,3.54,75.75,0.13
2021,4,13,2.8,-1.5,0.65,3.19,10.77,8.36,-2.41,3.54,75.56,0
2021,4,14,1.92,-3.45,-0.76,2.37,12.48,8.33,-4.15,3.05,71.62,0
2021,4,15,1.73,-2.77,-0.52,2.26,11.45,7.34,-4.11,3.23,74.88,0
2021,4,16,1.54,-2.39,-0.43,2.11,10.27,6.77,-3.5,3.36,77.62,0.02
2021,4,17,3.34,0.33,1.83,4.03,10.09,8.32,-1.78,4.15,82.25,0.11
2021,4,18,4.98,2.49,3.73,5.6,9.37,9.65,0.29,4.82,84.94,0.22
2021,4,19,6.8,3.44,5.12,6.92,11.52,12.56,1.05,5.13,80,0.01
2021,4,20,7.62,4.37,5.99,7.67,12.5,13.48,0.98,5.49,81.19,3.01
2021,4,21,8.8,6.12,7.46,9.14,8.49,13.07,4.58,6.23,84.44,3.05
2021,4,22,10.27,6.39,8.33,10.35,11.37,15.63,4.27,6.35,78.94,0.02
2021,4,23,10.48,4.82,7.65,10.29,13.65,17.28,3.63,5.68,71.38,0
2021,4,24,13.52,6.98,10.26,13.24,15.56,20.63,5.07,6.65,67.69,0
2021,4,25,13.76,9.24,11.5,13.68,11.05,19.4,8.34,7.75,76.19,1.11
2021,4,26,13.01,9.35,11.18,13.37,9.18,18.24,9.07,7.81,80.31,0.56
2021,4,27,12.08,6.65,9.37,12.42,9.76,17.53,7.76,6.53,72.5,0.1
2021,4,28,9.17,7.73,8.45,8.98,6.56,11.96,5.4,7.02,90.69,8.7
2021,4,29,8.69,4.65,6.67,9.88,9.75,14.08,4.33,5.68,78.25,2.92
2021,4,30,6.72,4.88,5.8,7.34,6.34,10.26,3.91,5.74,88.56,3.54
2021,5,1,6.14,4.72,5.43,6.42,6.87,9.22,2.35,5.68,90.94,2.66
2021,5,2,6.02,1.84,3.94,6.54,7.58,10.29,2.71,4.58,76.44,0.26
2021,5,3,7.73,1.19,4.46,7.84,13.84,14.32,0.48,4.39,66.31,0
2021,5,4,9.09,5.2,7.15,9.16,8.57,13.76,5.19,5.92,77.81,4.99
2021,5,5,7.57,3.14,5.36,8.37,7.45,11.55,4.1,5.07,76.06,1.44
2021,5,6,8.23,6.81,7.52,8.17,8.18,12.41,4.23,6.59,90.81,8.13
2021,5,7,9.05,5.84,7.45,9.56,7.66,13.41,5.76,6.1,81.62,0.88
2021,5,8,15.05,11.54,13.3,15.25,16.14,22.19,6.05,9.22,80.69,0.04
2021,5,9,15.82,10.06,12.94,15.49,8.56,20.84,12.29,8.24,69.75,8.94
2021,5,10,11.19,7.79,9.49,11.93,7.98,15.23,7.25,7.02,81.12,5.9
2021,5,11,8.24,6.08,7.16,8.38,5.64,11.21,5.56,6.23,87,4.77
2021,5,12,8.83,5.48,7.15,9.32,8.49,12.95,4.46,5.98,81.19,2.81
2021,5,13,8.97,5.97,7.47,9.51,7.79,13.05,5.26,6.16,83,3.11
2021,5,14,8.48,5.55,7.01,9.08,6.18,11.85,5.67,5.98,82.94,2.72
2021,5,15,8.85,7.16,8.01,9.01,6.23,12.24,6.01,6.71,89.56,7.79
2021,5,16,10.44,7.97,9.21,10.63,8.34,15.12,6.79,7.14,85.62,3.04
2021,5,17,9.07,6.37,7.72,9.29,7.21,12.93,5.73,6.35,84.12,2.34
2021,5,18,7.83,5.3,6.57,8.51,4.95,10.51,5.55,5.86,84.69,1.92
2021,5,19,8.3,5.61,6.95,8.72,6.91,12.42,5.51,5.98,84.31,3.92
2021,5,20,10.86,6.58,8.72,11.62,12.45,16.53,4.08,6.41,76.94,0.54
2021,5,21,9.29,7.48,8.38,9.35,6.02,11.38,5.37,6.84,88.5,5.84
2021,5,22,7.79,5.76,6.77,8.23,7.48,12.4,4.9,6.1,87.69,3.9
2021,5,23,9.3,5.54,7.41,10.09,10.38,14.74,4.37,5.98,79.12,0.25
2021,5,24,8.78,5.69,7.24,8.83,6.44,12.18,5.74,6.04,81.56,3.23
2021,5,25,9.03,5.62,7.33,9.58,8.72,13.88,5.16,5.98,80.56,1.25
2021,5,26,9.75,7.05,8.4,10.33,9.67,14.71,5.04,6.65,83.69,0.04
2021,5,27,11.7,8.01,9.85,12.94,11.41,17.7,6.29,7.08,79.94,0.03
2021,5,28,14.51,9.18,11.84,14.91,14.25,21.26,7,7.69,72.75,0
2021,5,29,15.43,10.52,12.98,15.89,10.8,20.8,10,8.36,74.25,0.08
2021,5,30,13.94,8.39,11.16,14.24,10.42,19.04,8.62,7.26,71.94,0
2021,5,31,16.54,10.18,13.36,16.91,14.41,22.73,8.31,8.24,68.75,0.57
2021,6,1,18.01,13.76,15.88,18.48,13.03,23.97,10.94,10.5,78.12,4.6
2021,6,2,16.29,13.32,14.8,16.73,8.95,20.94,11.99,10.13,83.56,3.57
2021,6,3,17.96,14,15.98,18.58,12.63,23.75,11.12,10.56,79.62,2.54
2021,6,4,15.68,13.66,14.67,15.9,8.77,20.62,11.86,10.31,88.31,18.85
2021,6,5,13.53,9.99,11.76,14.25,8.05,18.12,10.07,8,80.69,1.51
2021,6,6,13.65,11.16,12.4,14.23,7.29,17.44,10.15,8.67,85.38,0.36
2021,6,7,14.58,12.05,13.31,14.97,6.83,18.33,11.51,9.22,85.56,1.22
2021,6,8,16.41,11.51,13.96,16.9,11.23,21.57,10.33,8.91,74.56,0.09
2021,6,9,17.94,12.23,15.08,17.93,11.2,23.08,11.88,9.34,70.81,0
2021,6,10,19.04,13.34,16.19,19.32,11.11,24.16,13.06,10.07,71.5,0.03
2021,6,11,19.03,14.24,16.64,19.53,11.41,24.08,12.69,10.68,75.69,0.14
2021,6,12,19.93,15.37,17.65,20.61,12,25.51,13.51,11.47,76.69,0.02
2021,6,13,19.95,14.58,17.26,20.59,10.73,25.37,14.63,10.86,73,0.02
2021,6,14,20.71,11.58,16.14,20.89,15.12,27.66,12.53,8.97,59.75,0
2021,6,15,21.9,12.41,17.15,21.58,11.67,27.76,16.09,9.52,56.81,0.01
2021,6,16,22.52,15.91,19.22,22.61,13.54,28.39,14.85,12.15,67.5,1.1
2021,6,17,20.78,15.49,18.14,20.9,8.81,25.87,17.05,11.66,72.56,3.04
2021,6,18,20.13,15.43,17.78,20.76,8.09,24.17,16.08,11.6,75.56,0.98
2021,6,19,20.82,16.7,18.76,21.28,9.7,26.22,16.51,12.63,79.31,18.59
2021,6,20,18.14,15.99,17.07,18.17,8.45,22.06,13.62,12.15,87.75,9.56
2021,6,21,16.52,14.12,15.32,16.67,9.15,21.41,12.27,10.74,86.44,9.93
2021,6,22,15.23,12.05,13.64,15.61,7.97,19.01,11.05,9.34,82.38,4.93
2021,6,23,15.48,12.27,13.87,15.96,8.16,20.05,11.9,9.4,82.62,8.05
2021,6,24,12.69,10.8,11.74,12.85,6.06,15.7,9.64,8.48,88.62,12.47
2021,6,25,15.26,9.42,12.34,15.66,13.41,20.66,7.25,7.75,70.06,0.01
2021,6,26,18.62,12.17,15.39,19.02,13.45,24.6,11.15,9.52,68.12,1.59
2021,6,27,17.3,15.9,16.6,17.39,6.57,21.37,14.8,12.02,91.62,26.71
2021,6,28,14.61,12.07,13.34,14.94,8.67,19.08,10.4,9.34,85.5,24.31
2021,6,29,13.26,11.07,12.16,13.56,5.2,16.21,11.01,8.73,87.19,6.78
2021,6,30,14.65,12.08,13.37,15.05,8.05,18.81,10.76,9.28,85.44,1.1
2021,7,1,16.44,13.06,14.75,16.9,9.84,21.02,11.18,9.89,81.38,0.34
2021,7,2,18.76,14.36,16.56,18.86,12.59,24.05,11.45,10.86,76.88,0.66
2021,7,3,17.88,15.57,16.73,17.87,7.38,21.73,14.34,11.72,87,3.8
2021,7,4,15.63,13.28,14.46,15.85,5.57,18.87,13.3,10.07,86.69,2.51
2021,7,5,18.23,15.4,16.81,18.54,10.26,23.38,13.12,11.66,84.5,1.28
2021,7,6,15.04,11.74,13.39,15.19,6.2,17.02,10.83,9.22,81.56,3.38
2021,7,7,15.23,11.66,13.44,15.94,11.25,20.44,9.19,9.03,80.38,1.7
2021,7,8,14.65,11.26,12.95,15.57,8.31,18.8,10.48,8.73,81.44,0.95
2021,7,9,16.51,11.8,14.15,17.16,11.03,21.43,10.4,9.09,75.25,0.05
2021,7,10,16.4,12.91,14.65,16.55,10.77,21.79,11.01,9.83,80.88,1.97
2021,7,11,17.89,12.47,15.18,18.66,12.78,23.83,11.05,9.58,72.69,0.05
2021,7,12,15.43,12.88,14.15,15.46,7.95,18.3,10.34,9.89,85,8.41
2021,7,13,12.6,11.12,11.86,12.89,4.72,14.56,9.85,8.79,91,15.12
2021,7,14,14.9,13.44,14.17,15.04,6.19,18.48,12.29,10.19,91.31,11.88
2021,7,15,15.99,13.71,14.85,16.25,6.34,19.13,12.79,10.31,86.88,0.8
2021,7,16,15.64,13.68,14.65,16.2,6.34,19.09,12.76,10.25,88.56,0.62
2021,7,17,17.07,14.59,15.83,17.78,8.73,21.41,12.69,10.93,86.19,0.33
2021,7,18,19.3,15.55,17.42,19.5,9.09,23.95,14.85,11.6,80.62,0.16
2021,7,19,19.76,16.06,17.91,19.94,11.38,25.33,13.94,12.08,80.31,0.03
2021,7,20,19.73,15.05,17.39,19.98,12.45,25.48,13.03,11.29,75.88,0
2021,7,21,19.69,14.01,16.85,20,11.66,25.44,13.77,10.5,71.81,0
2021,7,22,20.14,13.85,17,20.32,13.15,26.46,13.31,10.44,69.88,0
2021,7,23,22.14,17.05,19.59,22.11,15.66,30.14,14.48,13.12,74.62,4
2021,7,24,17.8,14.38,16.09,18.37,7.83,21.54,13.71,10.86,81.5,5.33
2021,7,25,16.87,13.28,15.07,17.36,8.8,21.49,12.69,10.13,80.81,1.39
2021,7,26,16.81,12.69,14.75,17.48,9.59,21.45,11.87,9.7,78.31,1.21
2021,7,27,17.54,13.23,15.38,17.83,8.02,22,13.97,10.07,76.81,0.79
2021,7,28,16.98,12.29,14.63,17.68,9.95,21.9,11.94,9.46,75.75,0.87
2021,7,29,17.74,11.05,14.39,18.06,13.62,23.88,10.26,8.73,67.19,0.14
2021,7,30,17.62,11.52,14.58,18.05,12.05,23.04,10.99,9.03,68.81,0.69
2021,7,31,13.64,8.86,11.25,14.22,8.75,17.25,8.5,7.57,74.62,1.28
2021,8,1,14.87,10.06,12.47,15.78,8.25,19.25,10.99,8.18,75.06,1.12
2021,8,2,15.98,10.41,13.19,16.99,11.55,21.17,9.62,8.3,71.75,0.39
2021,8,3,14.51,11.59,13.05,14.8,4.86,17.37,12.51,9.03,83.19,2.72
2021,8,4,15.44,13.88,14.66,15.57,7.04,19.22,12.18,10.56,90.69,7.32
2021,8,5,16.65,12.98,14.81,17.3,8.18,21.57,13.39,9.95,80.88,1.21
2021,8,6,16.68,11.69,14.19,17.36,8.09,21.09,13.01,9.09,74.31,0.54
2021,8,7,15.37,11.33,13.36,15.69,9.45,20.33,10.87,8.91,78.5,6.71
2021,8,8,14.82,9.7,12.26,15.48,9.75,19.49,9.74,7.93,73.38,1.01
2021,8,9,17.75,10.1,13.93,17.67,13.09,23.58,10.48,8.18,62.94,0
2021,8,10,20.5,12.63,16.56,20.66,14.5,27.51,13.02,9.64,63.19,0.05
2021,8,11,22.3,13.59,17.94,22.48,14.97,29.69,14.73,10.25,60.44,0
2021,8,12,23.98,15.94,19.96,23.94,15.36,31.51,16.15,11.96,63,0.52
2021,8,13,24.65,17.68,21.16,25.29,10.63,30.27,19.65,13.31,66.88,0.1
2021,8,14,25.42,16.51,20.97,26.05,15.45,33.07,17.62,12.39,62.31,0.01
2021,8,15,23.1,15.69,19.39,23.77,14.03,29.05,15.02,11.84,65.19,0.07
2021,8,16,16.98,10.82,13.9,17.98,9.45,22.05,12.6,8.54,68.56,0.47
2021,8,17,15.51,8.73,12.12,16.92,10.52,20.71,10.19,7.39,66.56,0.05
2021,8,18,15.08,11.07,13.08,16.15,8.34,19.53,11.19,8.67,77.94,0.14
2021,8,19,16.6,10.52,13.56,18.08,11.75,23.14,11.38,8.36,70.25,0.02
2021,8,20,19.15,10.78,14.96,19.78,17.09,27.33,10.23,8.54,62.44,0.01
2021,8,21,21.7,11.7,16.7,21.98,15.62,29.22,13.59,9.16,56.19,0.12
2021,8,22,17.94,11.73,14.83,18.98,10.34,23.22,12.87,9.09,69.56,0.14
2021,8,23,16.41,11.04,13.73,17.62,11.3,21.92,10.62,8.61,72.94,0.15
2021,8,24,16.58,11.24,13.91,17.28,9.89,21.55,11.67,8.79,73.06,0.15
2021,8,25,16.18,10.74,13.46,17.33,13.24,23.45,10.21,8.48,73.56,0.05
2021,8,26,17.21,9.51,13.36,18.33,13.09,24.22,11.13,7.93,66.31,0.02
2021,8,27,14.88,8.03,11.45,16.12,10.58,20.62,10.05,7.14,66.62,0.02
2021,8,28,14.55,8.56,11.55,15.62,11.3,20.3,9,7.32,70.12,0.01
2021,8,29,15.29,9.55,12.41,16.42,9.56,20.76,11.19,7.81,71.31,0.06
2021,8,30,15.14,10.25,12.69,16.23,10.24,20.91,10.67,8.24,75,0.11
2021,8,31,15.86,9.91,12.88,16.84,11.51,22.33,10.82,8,71.5,0.04
2021,9,1,16.25,9.48,12.86,17.17,14.29,23.92,9.63,7.75,68.62,0.01
2021,9,2,18.91,12.79,15.85,19.72,16.85,27.88,11.03,9.77,72,1.61
2021,9,3,18.69,14.05,16.37,18.98,9.03,23.89,14.87,10.56,76.56,2.89
2021,9,4,18.8,12.76,15.78,19.68,11.78,25,13.22,9.7,71,0.51
2021,9,5,20.58,11.78,16.19,21.52,14.26,27.66,13.41,9.09,60,0.04
2021,9,6,21.58,11.36,16.47,22.37,15.09,29.48,14.4,8.85,55.75,0.01
2021,9,7,23.11,11.94,17.53,23.55,16.87,31.5,14.63,9.22,53.44,0.01
2021,9,8,20.67,14.98,17.83,20.67,11.24,27.08,15.83,11.29,71.62,3.31
2021,9,9,18.08,13.81,15.94,18.6,8.23,22.87,14.63,10.44,77.31,5.31
2021,9,10,17.87,14.1,15.98,18.35,8.1,22.48,14.38,10.62,80.44,8.51
2021,9,11,17.37,10.9,14.13,18.51,11.29,23.93,12.65,8.61,69.81,0.11
2021,9,12,18.09,10.35,14.23,18.69,14.75,25.71,10.96,8.3,64.31,0.03
2021,9,13,20.33,10.17,15.25,20.69,16.86,28.62,11.76,8.3,55.75,0.44
2021,9,14,20.29,17.04,18.66,20.3,7.21,24.61,17.4,12.88,83.19,13.76
2021,9,15,18.21,16.43,17.32,18.2,6.05,21.81,15.77,12.39,89.81,22.66
2021,9,16,17.14,14.23,15.69,17.31,8.19,21.73,13.54,10.68,84.25,7.56
2021,9,17,16.98,13.03,15,16.91,8,21.5,13.49,9.95,78.94,3.39
2021,9,18,15,11.02,13.01,15.54,11.45,22.13,10.68,8.73,79.38,16.56
2021,9,19,12.8,11.19,11.99,12.99,6.16,16.46,10.3,8.79,90.38,7.42
2021,9,20,11.81,10.52,11.16,12.08,4.49,14.23,9.74,8.36,92,6.11
2021,9,21,12.77,10.41,11.59,13.25,7.58,16.97,9.4,8.24,86.44,0.19
2021,9,22,12.01,8.48,10.25,12.37,12.12,18.73,6.6,7.26,81.12,0.04
2021,9,23,13.98,8.58,11.28,13.33,15.21,21.44,6.23,7.32,71.44,0.01
2021,9,24,16.26,10.19,13.23,15.33,13.8,23.24,9.44,8.24,69.12,0
2021,9,25,17.26,13.41,15.34,17.15,10.72,23.34,12.63,10.19,79.5,14.03
2021,9,26,15.22,13.21,14.22,15.17,7.38,19.19,11.8,10.01,88.62,4.35
2021,9,27,14.12,11.08,12.6,13.9,13.06,20.84,7.78,8.79,82.88,0.36
2021,9,28,11.56,5.53,8.55,11.11,10.66,17.09,6.44,5.98,69.88,0.44
2021,9,29,10.9,7.42,9.16,10.58,9.65,15.89,6.24,6.84,80.88,0.99
2021,9,30,9.61,4.32,6.96,9.25,11.86,15.86,4,5.43,72.38,0
2021,10,1,10.38,4.48,7.43,10.08,13.72,17.48,3.76,5.62,70.12,0.13
2021,10,2,14.05,10.73,12.39,13.88,11.63,19.8,8.15,8.61,81.75,1.44
2021,10,3,13.21,11.57,12.39,12.84,9.66,17.73,8.08,9.22,89.88,17.31
