YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2020,12,16,21.87,19.97,20.92,21.8,7.58,26.26,18.68,15.87,89.75,1.85
2020,12,17,21.44,20.44,20.94,21.4,4.17,23.92,19.75,16.36,94.19,2.68
2020,12,18,21.13,20.66,20.9,21.11,3.83,23.54,19.7,16.6,97.12,10.22
2020,12,19,21,20,20.5,21.01,5.31,23.85,18.54,15.93,94.25,8.65
2020,12,20,21.61,20.25,20.93,21.47,5.37,24.66,19.3,16.11,92.38,4.76
2020,12,21,21.82,20.73,21.28,21.76,5.17,24.95,19.78,16.66,93.75,5.2
2020,12,22,22.26,21,21.63,22.03,5.66,25.52,19.86,16.91,92.88,5.14
2020,12,23,22.39,21.01,21.7,22,5.54,25.51,19.97,16.97,92.38,2.88
2020,12,24,22.72,20.6,21.66,22.4,6.68,26.69,20.01,16.48,88.62,2.89
2020,12,25,21.56,21.05,21.3,21.42,3.05,23.33,20.26,16.97,96.81,6.89
2020,12,26,21.96,20.1,21.03,21.76,6.95,25.95,19,15.99,90,1.41
2020,12,27,21.48,20.27,20.87,21.31,4.32,23.83,19.52,16.17,92.81,3.02
2020,12,28,22.13,20.26,21.19,21.93,6.98,26.21,19.23,16.17,90,1.34
2020,12,29,21.81,20.99,21.4,21.67,4.73,24.44,19.71,16.91,95.19,38.6
2020,12,30,21.55,20.33,20.94,21.51,4.03,24.17,20.13,16.24,93.12,6.31
2020,12,31,21.65,20.81,21.23,21.56,4.9,24.34,19.44,16.72,94.94,21.16
2021,1,1,21.83,20.47,21.15,21.57,5.55,25.07,19.51,16.36,92.44,15.21
2021,1,2,22.76,20.9,21.83,22.41,6.55,26.59,20.03,16.85,90,6.03
2021,1,3,21.91,21.16,21.54,21.81,4.1,24.49,20.4,17.09,95.56,28.82
2021,1,4,21.37,20.87,21.12,21.27,4.01,23.37,19.36,16.78,96.88,30.67
2021,1,5,21.39,20.51,20.95,21.23,5.34,24.63,19.3,16.42,94.94,30.5
2021,1,6,22.09,20.1,21.1,21.65,6.52,25.71,19.19,15.99,89.12,4.91
2021,1,7,22.11,20.52,21.32,21.94,5.54,24.82,19.28,16.48,91.12,5.6
2021,1,8,22.55,20.88,21.72,22.51,6.34,25.95,19.62,16.85,91.06,3.47
2021,1,9,22.95,21.39,22.17,22.92,6.45,26.68,20.23,17.33,91.62,4.41
2021,1,10,22.63,21.64,22.14,22.61,5.55,25.91,20.37,17.64,94.44,23.47
2021,1,11,22.17,21.23,21.7,22.14,4.77,25.02,20.24,17.15,94.62,42.6
2021,1,12,22.19,21.11,21.65,22.03,4.99,25.15,20.15,17.03,93.81,33.62
2021,1,13,22.57,21.38,21.98,22.58,6.34,25.98,19.63,17.33,93.44,29.2
2021,1,14,22.32,21.29,21.8,22.22,4.23,25,20.77,17.21,94.12,23.25
2021,1,15,21.41,20.73,21.08,21.4,4.01,23.7,19.7,16.66,95.94,16.05
2021,1,16,21.24,19.73,20.49,21.24,6.85,25.15,18.3,15.69,91.69,7.09
2021,1,17,20.32,19.55,19.94,20.31,3.57,22.44,18.87,15.44,95.38,7.12
2021,1,18,21.19,19.77,20.48,21.19,6.63,24.99,18.36,15.69,92.19,7.05
2021,1,19,21.62,20.49,21.05,21.6,5.15,24.68,19.53,16.36,93.62,3.29
2021,1,20,22.26,20.93,21.59,22.23,6.05,25.78,19.73,16.85,92.62,2.72
2021,1,21,21.87,19.94,20.91,21.57,4.44,24.26,19.82,15.81,89.38,4.98
2021,1,22,21.66,19.83,20.75,21.13,4.98,24.48,19.51,15.69,89.81,1.03
2021,1,23,21.7,19.89,20.8,21.43,6.41,25.4,19,15.75,90.12,4.32
2021,1,24,21.35,19.9,20.62,21.05,4.68,23.99,19.3,15.75,91.81,4.71
2021,1,25,22.03,19.83,20.94,21.35,6.13,25.44,19.3,15.75,88.06,1.05
2021,1,26,21.91,20.42,21.16,21.47,5.81,25.4,19.6,16.3,91.56,33.45
2021,1,27,21.26,20.49,20.87,21.24,3.48,23.58,20.11,16.36,95.56,49.25
2021,1,28,20.85,19.8,20.33,20.83,4.48,23.58,19.09,15.69,94,9.77
2021,1,29,20.23,19.7,19.96,20.08,3.44,22.01,18.58,15.62,96.75,8.52
2021,1,30,22.24,20.94,21.58,22.01,7.2,26.39,19.19,16.91,92.75,10.05
2021,1,31,22.09,20.98,21.54,21.86,5,25.07,20.07,16.85,93.62,39.28
2021,2,1,22.75,20.58,21.66,22.54,6.16,26.67,20.51,16.48,88.56,14.23
2021,2,2,22.7,21.04,21.87,22.58,6.38,26.53,20.15,16.91,91.06,5.35
2021,2,3,22.1,21.38,21.74,22.08,3.21,24.02,20.81,17.27,95.75,5.55
2021,2,4,20.73,20.16,20.45,20.69,3.44,22.62,19.19,16.05,96.5,11.04
2021,2,5,21.86,20.58,21.22,21.71,6.64,25.96,19.32,16.48,92.94,12.21
2021,2,6,21.55,20.34,20.94,21.4,6.55,25.25,18.69,16.3,93.25,10.31
2021,2,7,22.53,21.2,21.87,22.38,5.58,25.83,20.26,17.09,92.62,18.32
2021,2,8,22.79,20.98,21.88,22.56,6.33,26.38,20.05,16.91,90.19,2.47
2021,2,9,22.96,20.86,21.91,22.61,6.91,26.98,20.07,16.78,88.94,2.81
2021,2,10,22.78,21.09,21.94,22.65,6.41,26.77,20.37,17.03,90.81,1.12
2021,2,11,22.88,21.12,22,22.75,6.7,26.62,19.92,17.03,90.12,0.04
2021,2,12,23.05,21.09,22.07,23.05,6.7,26.86,20.17,16.97,89.31,1.44
2021,2,13,22.34,21.4,21.87,22.33,4.81,25.28,20.48,17.33,94.62,13.31
2021,2,14,21.41,20.4,20.9,21.4,4.66,24.26,19.6,16.24,94.25,4.12
2021,2,15,22.39,20.26,21.32,22.33,7.73,26.86,19.12,16.11,88.81,0.16
2021,2,16,22.77,20.4,21.59,22.52,7.2,27.07,19.87,16.3,87.56,1.02
2021,2,17,22.34,21.02,21.68,22.31,6.83,26.3,19.47,16.91,92.5,21.89
2021,2,18,21.41,20.52,20.97,21.39,3.69,23.65,19.96,16.36,94.88,21.66
2021,2,19,21.81,19.8,20.8,21.79,6.74,25.75,19.01,15.62,89.25,1.48
2021,2,20,21.66,19.71,20.69,21.55,6.77,25.86,19.09,15.56,89.62,0.8
2021,2,21,22.2,19.85,21.02,21.81,7.34,26.48,19.14,15.75,87.56,0.51
2021,2,22,22.15,20.28,21.21,22.12,7.27,26.04,18.77,16.17,89.62,0.89
2021,2,23,21.86,20.35,21.1,21.86,5.22,25,19.78,16.24,91.56,2.38
2021,2,24,21.87,19.8,20.83,21.87,5.55,25.01,19.46,15.69,88.88,0.3
2021,2,25,22.65,20.17,21.41,22.61,7.58,27.05,19.47,16.05,87.06,0
2021,2,26,22.46,20.19,21.33,22.31,7.83,26.85,19.02,16.11,87.62,0
2021,2,27,22.63,20.33,21.48,22.26,6.39,26.26,19.87,16.24,87.69,0.73
2021,2,28,21.4,20.02,20.71,21.26,5.44,24.81,19.38,15.87,92.25,8.36
2021,3,1,22.24,20.08,21.16,22.14,8.73,26.92,18.19,15.99,88.69,3.82
2021,3,2,22.56,20.89,21.73,22.3,5.6,25.83,20.23,16.78,90.88,1.33
2021,3,3,22.76,20.56,21.66,22.58,7.19,26.59,19.4,16.42,87.88,1.11
2021,3,4,21.68,19.74,20.71,21.3,5.22,24.89,19.68,15.62,89.5,6.39
2021,3,5,22.51,20.33,21.42,22.17,7.69,26.44,18.74,16.24,88.31,0.47
2021,3,6,21.79,21.11,21.45,21.46,3.1,23.48,20.38,16.97,95.81,14.81
2021,3,7,21.81,20.98,21.4,21.69,4.8,25.01,20.19,16.85,95.25,54.53
2021,3,8,20.69,20.19,20.44,20.63,3.16,22.61,19.45,16.05,96.94,20.34
2021,3,9,20.73,19.81,20.27,20.66,5.63,24.15,18.51,15.69,94.69,9.78
2021,3,10,21.74,20.19,20.97,21.62,6.27,25.65,19.38,16.05,91.5,15.43
2021,3,11,21.3,19.12,20.21,20.99,6.41,24.88,18.48,15.01,88.31,6
2021,3,12,21.11,19.95,20.53,21.04,5.15,24.1,18.95,15.81,93.31,1.69
2021,3,13,21.54,19.8,20.66,21.37,6.45,25.33,18.88,15.69,90.69,18.37
2021,3,14,21.76,20.2,20.98,21.46,6.39,25.41,19.02,16.11,91.44,25.44
2021,3,15,21.82,19.55,20.69,21.55,7.11,26,18.89,15.44,88,5.15
2021,3,16,22.77,20.31,21.55,22.2,7.98,26.96,18.98,16.17,87,0.48
2021,3,17,22.83,21.31,22.08,22.46,5.84,26.36,20.53,17.27,91.56,6.35
2021,3,18,22.3,21.92,22.11,22.01,3.05,23.97,20.93,17.88,97.62,18.19
2021,3,19,22.62,20.79,21.7,22.58,7.12,26.69,19.56,16.72,90.38,6.68
2021,3,20,21.83,20.9,21.37,21.73,3.89,24.1,20.22,16.85,94.62,17.07
2021,3,21,23.15,20.86,22.01,23.04,8.1,27.56,19.47,16.78,87.69,0.73
2021,3,22,22.77,21.4,22.08,22.7,5.97,26.23,20.26,17.33,92.44,26.97
2021,3,23,22.58,21.61,22.09,22.57,4.86,25.59,20.73,17.52,94.38,35.04
2021,3,24,22.9,21.22,22.06,22.84,6.62,26.53,19.9,17.15,90.94,13.04
2021,3,25,22.72,21.67,22.19,22.58,5.42,25.71,20.29,17.64,94.06,15.71
2021,3,26,21.87,20.97,21.41,21.69,3.19,23.92,20.73,16.85,94.81,16.28
2021,3,27,22.17,21.16,21.66,21.89,4.49,25.04,20.55,17.09,94.12,21.43
2021,3,28,22.9,21.19,22.05,22.71,6.18,26.55,20.38,17.15,90.69,3.99
2021,3,29,22.4,21.08,21.74,22.34,5.43,25.72,20.29,17.03,92.75,3.3
2021,3,30,21.65,20.61,21.12,21.56,3.79,24.01,20.22,16.54,94.12,3.87
2021,3,31,22.51,20.63,21.57,22.22,6.58,26.28,19.7,16.54,89.81,1.56
2021,4,1,22.55,20.65,21.6,22.4,6.24,26.19,19.95,16.54,89.62,7.92
2021,4,2,22.65,20.83,21.75,22.44,6.49,26.37,19.87,16.72,90.19,7.27
2021,4,3,23.03,21.1,22.07,22.78,6.48,26.79,20.31,17.03,89.38,0.37
2021,4,4,22,19.23,20.61,21.91,7.05,25.75,18.7,15.2,85.31,0.55
2021,4,5,21.83,19.94,20.89,21.34,6.05,24.9,18.85,15.81,89.44,14.18
2021,4,6,21.77,20.13,20.95,21.44,6.46,25.09,18.63,15.99,90.81,1.24
2021,4,7,22.57,21.05,21.81,22.29,6.6,26.15,19.55,16.97,91.5,21.93
2021,4,8,21.97,20.8,21.38,21.8,5.29,25.04,19.76,16.72,93.44,6.43
2021,4,9,22.03,20.19,21.11,21.98,6.64,25.9,19.26,16.05,90,3.03
2021,4,10,21.6,20.11,20.86,21.37,5.14,24.54,19.4,15.93,91.44,8.12
2021,4,11,21.74,19.82,20.78,21.44,6.21,25.46,19.26,15.69,89.62,8.07
2021,4,12,22.44,20.58,21.51,22.09,7.73,26.73,19,16.48,90.19,6.44
2021,4,13,20.92,19.8,20.36,20.87,3.68,22.55,18.87,15.69,93.5,4.45
2021,4,14,21.62,19.53,20.58,21.3,8.27,26.08,17.8,15.44,88.75,4.44
2021,4,15,21.84,20.38,21.11,21.54,5.02,24.97,19.95,16.24,91.88,3.33
2021,4,16,22.55,20.88,21.72,22.25,7.16,26.28,19.12,16.78,91,10.63
2021,4,17,22.15,21.7,21.92,21.8,2.97,23.64,20.67,17.64,97.19,20.51
2021,4,18,21.1,20.43,20.76,20.72,3.07,22.65,19.58,16.3,95.94,19.79
2021,4,19,21.64,19.83,20.73,21.38,7.92,25.75,17.83,15.75,90.12,7.21
2021,4,20,22.33,20.58,21.45,22.12,7.54,26.71,19.17,16.48,90.62,1.49
2021,4,21,22.74,20.65,21.7,22.45,7.59,26.86,19.27,16.54,88.75,0.78
2021,4,22,23.12,21.5,22.31,22.87,6.72,27.07,20.35,17.46,90.94,1.69
2021,4,23,22.77,21.38,22.08,22.62,5.71,26.26,20.55,17.27,92.19,2.13
2021,4,24,22.92,20.91,21.92,22.71,6.93,26.83,19.9,16.78,89.25,0.62
2021,4,25,22.91,21.3,22.11,22.37,5.64,25.93,20.29,17.21,90.88,2.06
2021,4,26,22.98,21.27,22.13,22.42,5.57,26.1,20.53,17.21,90.56,9.66
2021,4,27,22.2,21.63,21.91,21.74,3.76,24.1,20.34,17.58,96.62,36.62
2021,4,28,22.17,21.19,21.68,21.87,4.54,24.79,20.25,17.03,94.25,4.76
2021,4,29,23.24,21.3,22.27,23.1,7.41,27.14,19.73,17.21,89.62,0.98
2021,4,30,22.42,21.76,22.09,22.4,3.38,24.45,21.08,17.7,96.06,43.2
2021,5,1,21.99,21.26,21.62,21.81,4.32,24.6,20.28,17.15,95.56,39.18
2021,5,2,22.88,21.26,22.07,22.63,6.25,26.49,20.24,17.15,91,6.03
2021,5,3,22.42,21.53,21.98,21.99,3.42,24.42,21,17.46,94.75,9.91
2021,5,4,22.69,21.8,22.25,22.56,5.38,25.65,20.27,17.82,94.81,10.24
2021,5,5,22.94,21.76,22.35,22.8,5.7,26.26,20.57,17.76,93.38,4.7
2021,5,6,22.26,21.69,21.98,21.7,3.09,24.01,20.91,17.76,96.44,21.58
2021,5,7,21.55,20.66,21.1,21.47,4.37,24.24,19.87,16.54,94.88,9.77
2021,5,8,22.02,20.58,21.3,21.77,6.24,25.18,18.94,16.48,91.69,6.31
2021,5,9,22.94,21.35,22.15,22.8,7.12,26.87,19.74,17.27,91.25,0.82
2021,5,10,23.49,21.54,22.51,23.11,6.38,26.86,20.48,17.46,89.44,0.3
2021,5,11,23.76,22.07,22.91,23.39,6.46,27.37,20.91,18.07,90.62,2.26
2021,5,12,23.79,23.12,23.46,23.67,4.6,26.3,21.71,19.35,96.12,15.91
2021,5,13,23.23,22.8,23.01,22.87,3.09,24.59,21.51,18.92,97.31,32.05
2021,5,14,23.35,21.9,22.62,23.07,6.22,26.78,20.56,17.88,92,0.4
2021,5,15,23.56,22.43,23,23.48,4.48,26.38,21.9,18.49,93.56,5.92
2021,5,16,22.33,21.69,22.01,22.08,3.4,24.14,20.74,17.64,96.12,10.57
2021,5,17,22.83,21.55,22.19,22.65,5.62,26.18,20.56,17.52,92.81,1.33
2021,5,18,23.27,22.1,22.69,23.25,5.26,26.38,21.12,18.13,93.31,14.25
2021,5,19,21.9,21.67,21.79,21.88,2.55,23.2,20.65,17.64,98.5,45.08
2021,5,20,22.16,21.05,21.61,21.94,5.61,25.69,20.09,17.03,93.94,28.91
2021,5,21,22.25,21.02,21.64,21.87,4.44,24.98,20.54,16.91,93,19.98
2021,5,22,22.93,21.05,21.99,22.62,6.41,26.83,20.43,16.97,89.88,15.94
2021,5,23,22.44,20.81,21.62,22.07,5.61,25.69,20.08,16.66,91,9.18
2021,5,24,23.19,21.16,22.18,22.62,6.97,26.57,19.6,17.09,88.94,1.96
2021,5,25,23.04,20.6,21.82,22.17,5.06,25.95,20.89,16.48,86.75,1.83
2021,5,26,23.14,21.09,22.12,22.98,8.52,27.42,18.9,17.03,88.44,0
2021,5,27,23.79,21.75,22.76,23.5,6.07,27.12,21.05,17.7,88.88,0.63
2021,5,28,23.7,22.32,23.01,23.57,6.84,27.24,20.4,18.37,92,15.08
2021,5,29,23.3,22.15,22.73,23.21,5.14,26.6,21.46,18.13,93.5,19.9
2021,5,30,23.45,21.38,22.41,23.21,6.8,27.04,20.24,17.33,88.88,0.11
2021,5,31,23.32,22.3,22.81,23.13,3.8,25.33,21.52,18.31,93.94,1.52
2021,6,1,23.08,22.03,22.55,22.84,3.02,24.81,21.78,18.01,93.88,4.81
2021,6,2,23.23,21.43,22.33,22.7,6.48,26.9,20.42,17.33,90.12,2.1
2021,6,3,23.97,21.83,22.9,23.61,7.88,27.94,20.05,17.82,88.06,0
2021,6,4,23.56,21.85,22.7,23.34,7.06,27.35,20.29,17.82,89.56,1.23
2021,6,5,23.36,22.29,22.82,23.16,6.57,26.82,20.26,18.31,93.62,14.59
2021,6,6,22.33,22.07,22.2,22.27,3.42,23.91,20.48,18.07,98.25,24.65
2021,6,7,22.71,20.4,21.56,22.44,7.16,26.45,19.29,16.3,87.69,0.16
2021,6,8,22.9,21.07,21.99,22.63,6.14,26.2,20.06,16.97,89.81,0.28
2021,6,9,22.79,21.3,22.05,22.65,5.2,25.84,20.64,17.21,91.69,0.33
2021,6,10,21.96,20.09,21.02,21.65,3.52,24.11,20.59,15.99,89.44,2.86
2021,6,11,21.9,20.59,21.25,21.78,6.43,25.48,19.05,16.48,92.56,10.51
2021,6,12,22.38,20.63,21.51,22.15,6.73,26.01,19.28,16.54,90.5,23.41
2021,6,13,22.15,20.4,21.28,21.92,5.52,25.32,19.8,16.24,90.31,2.4
2021,6,14,22.3,21.08,21.69,22.06,6.23,25.62,19.39,16.97,93.12,8.37
2021,6,15,22.57,21.47,22.02,22.54,5.38,25.69,20.3,17.4,93.75,9.6
2021,6,16,21.62,20.86,21.23,21.57,3.92,23.97,20.05,16.72,95.5,7.16
2021,6,17,21.95,20.89,21.42,21.9,5.27,25.49,20.23,16.72,94.06,15.24
2021,6,18,22.36,20.8,21.58,22.32,5.46,25.71,20.25,16.66,91.5,3.85
2021,6,19,21.86,20.65,21.26,21.75,5.02,24.94,19.93,16.54,93.19,39.15
2021,6,20,21.03,20.24,20.64,20.98,4.97,23.94,18.98,16.11,95.38,18.8
2021,6,21,21.57,20.26,20.92,21.48,6.64,25.52,18.88,16.11,92.81,2.84
2021,6,22,22.46,20.33,21.4,21.86,6.5,26.01,19.51,16.24,88.5,0.5
2021,6,23,22.99,21.1,22.05,22.44,6.16,26.05,19.88,16.97,89.69,6.25
2021,6,24,21.65,20.48,21.07,21.52,3.86,23.95,20.09,16.36,93.38,39.77
2021,6,25,21.69,19.74,20.72,21.36,7.17,25.31,18.15,15.62,89.25,0.45
2021,6,26,22.62,20.43,21.52,22.44,7.59,26.6,19.01,16.3,88.06,0.62
2021,6,27,22.18,21.4,21.8,22.12,5.23,25.13,19.9,17.33,95.25,10.7
2021,6,28,22.23,20.72,21.48,21.87,5.15,25.39,20.24,16.6,91.5,5.1
2021,6,29,21.86,20.69,21.27,21.65,4.46,24.5,20.05,16.54,93.31,4.32
2021,6,30,22,21.37,21.68,21.81,4.52,24.5,19.98,17.27,96.12,22.17
2021,7,1,21.16,20.34,20.76,21.14,4.13,23.5,19.37,16.17,95.25,18.39
2021,7,2,22.11,20.54,21.33,21.99,6.44,25.74,19.3,16.42,91.44,5.32
2021,7,3,22.28,20.47,21.37,22.19,5.98,25.64,19.66,16.36,90,0.42
2021,7,4,22.24,20.64,21.44,22.13,5.74,25.62,19.87,16.54,91,3.6
2021,7,5,21.99,20.4,21.19,21.97,5.7,25.42,19.72,16.3,91.19,1.23
2021,7,6,22.19,20.07,21.13,22.1,6.52,25.73,19.22,15.99,88.44,0
2021,7,7,22.17,20.76,21.47,22.1,5.93,25.29,19.36,16.66,91.56,3.08
2021,7,8,22.2,20.54,21.37,22.01,6,25.62,19.62,16.42,90.94,3.03
2021,7,9,22.15,20.26,21.21,21.74,4.52,24.86,20.33,16.17,89.69,0.16
2021,7,10,22.63,21.08,21.85,22.26,5.25,25.51,20.26,17.03,91.19,2.32
2021,7,11,22.75,21.68,22.21,22.73,5.02,25.8,20.79,17.64,93.94,9.43
2021,7,12,22.19,21.19,21.69,22.11,4.7,24.79,20.09,17.09,94.31,6.62
2021,7,13,22.99,21.76,22.38,22.88,6.71,26.65,19.94,17.76,93.12,12.22
2021,7,14,21.31,21.16,21.23,21.29,2.46,22.19,19.73,17.09,98.94,31.48
2021,7,15,20.84,19.69,20.26,20.83,4.83,23.7,18.87,15.56,93.44,3.17
2021,7,16,21.55,19.51,20.52,21.33,6.12,24.86,18.73,15.38,88.62,0
2021,7,17,22.14,19.94,21.04,21.82,7.1,25.8,18.7,15.81,87.62,0
2021,7,18,22.82,20.77,21.8,22.42,7.7,26.8,19.11,16.66,88.56,0.96
2021,7,19,23.08,21.01,22.05,22.25,6.5,26.45,19.95,16.91,88.81,0.61
2021,7,20,23.51,21.08,22.3,22.62,5.98,26.88,20.9,16.97,86.88,0.63
2021,7,21,22.73,21.02,21.87,22.43,6.09,26.02,19.93,16.91,90.44,0.59
2021,7,22,21.8,19.21,20.51,21.8,6.27,25.31,19.05,15.08,86.06,0.06
2021,7,23,22.02,19.49,20.76,21.98,8.14,26.38,18.24,15.44,86.44,0
2021,7,24,22.44,20.51,21.48,22.37,7.33,26.4,19.08,16.42,88.75,0.4
2021,7,25,23.13,21.19,22.16,22.76,8.03,27.24,19.21,17.09,89.06,0.3
2021,7,26,23.34,21.49,22.42,22.95,7.1,27,19.9,17.4,89.88,0.46
2021,7,27,23.16,20.96,22.06,22.58,6.49,26.65,20.16,16.85,87.88,0.03
2021,7,28,22.88,21.14,22.01,22.49,7.21,26.8,19.58,17.09,90.12,0.01
2021,7,29,23.03,21.24,22.14,22.81,6.79,26.69,19.9,17.15,89.38,0.71
2021,7,30,22.76,21.2,21.98,22.38,5.09,25.91,20.82,17.09,91.31,0.69
2021,7,31,22.92,20.69,21.8,22.37,6.37,26.26,19.89,16.54,87.94,0.28
2021,8,1,22.5,20.97,21.73,22.19,5.98,25.76,19.78,16.85,91,3.2
2021,8,2,21.94,20.48,21.21,21.44,4.56,24.62,20.06,16.36,91.94,9.97
2021,8,3,22.07,20.29,21.18,21.82,6.33,25.94,19.61,16.11,90.31,4.6
2021,8,4,23.1,20.69,21.89,22.98,7.95,27.26,19.31,16.54,87.38,0.12
2021,8,5,22.84,20.86,21.85,22.26,4.88,25.72,20.83,16.72,89.19,0.23
2021,8,6,21.94,19.89,20.91,21.69,5.87,25.49,19.62,15.75,88.88,0.09
2021,8,7,22.91,20.12,21.51,22.8,8.3,27.24,18.94,15.99,85.56,0.22
2021,8,8,22.38,21.16,21.77,22.01,5.16,25.37,20.21,17.03,93.06,11.08
2021,8,9,22.41,19.72,21.07,21.95,8.37,26.79,18.43,15.62,85.75,1.44
2021,8,10,22.69,20.55,21.62,22.35,7.83,26.74,18.91,16.42,88.12,1.65
2021,8,11,22.98,21.21,22.09,22.88,7.23,26.93,19.69,17.09,90.12,1.17
2021,8,12,23.3,21.82,22.56,23.1,6.38,26.81,20.44,17.76,91.88,30.36
2021,8,13,21.94,21.58,21.76,21.76,2.55,23.34,20.79,17.52,97.75,37.34
2021,8,14,22.58,20.93,21.76,22.28,6.85,26.38,19.53,16.85,91,3.33
2021,8,15,22.4,20.49,21.44,22.12,6.52,26.12,19.6,16.36,89.5,1.53
2021,8,16,22.7,21.12,21.9,22.16,6.66,26.22,19.55,17.03,91.19,15.03
2021,8,17,22.39,21.24,21.81,22.19,5.12,25.65,20.52,17.15,93.62,45.9
2021,8,18,21.72,20.92,21.32,21.69,4.15,24.29,20.14,16.78,95.31,32.94
2021,8,19,21.07,20.44,20.75,20.95,4.58,23.78,19.2,16.3,96.19,55.58
2021,8,20,21.37,20.37,20.87,21.16,4.28,23.81,19.53,16.24,94.12,20.64
2021,8,21,21.57,20.74,21.15,21.4,5.09,24.5,19.4,16.66,95.19,90.07
2021,8,22,21.63,20.4,21.02,21.39,4.9,24.77,19.87,16.3,93.12,37.84
2021,8,23,21.59,20.7,21.15,21.21,4.86,24.41,19.55,16.6,94.56,3.73
2021,8,24,22.47,20.38,21.43,22.16,6.27,25.91,19.64,16.3,88.81,6.18
2021,8,25,22.21,21.19,21.7,22.1,5.21,25.62,20.41,17.09,94.25,20.45
2021,8,26,21.55,20.4,20.98,21.36,4.8,24.59,19.8,16.3,93.5,12.92
2021,8,27,22.08,20.12,21.1,21.98,7.53,26.38,18.84,16.05,89.62,4.74
2021,8,28,21.09,20.03,20.56,20.87,3.77,23.08,19.31,15.93,93.81,9.31
2021,8,29,22.15,20.12,21.14,22.06,7.22,26.31,19.09,16.05,89.12,2.67
2021,8,30,21.58,20.47,21.02,21.48,5.63,24.96,19.32,16.36,93.69,5.36
2021,8,31,21.75,20.62,21.19,21.55,6.16,25.29,19.12,16.54,93.62,13.85
2021,9,1,22.37,21.32,21.84,22.21,5.75,25.64,19.89,17.27,94.06,36.73
2021,9,2,21.14,20.43,20.79,21.12,4.28,23.56,19.28,16.3,95.81,98.33
2021,9,3,21.26,21,21.13,21.24,3.23,22.92,19.69,16.91,98.25,36.55
2021,9,4,21.83,20.22,21.03,21.69,5.76,25.49,19.73,16.11,91.25,10.5
2021,9,5,22.23,20.35,21.29,21.95,6.13,25.79,19.65,16.24,89.88,4.06
2021,9,6,22.43,20.25,21.34,22.08,6.54,26.27,19.73,16.11,88.38,2.87
2021,9,7,21.87,20.56,21.22,21.65,5.68,25,19.32,16.42,92.62,18.54
2021,9,8,21.19,20.45,20.82,21.15,4.55,24.04,19.49,16.36,95.69,44.04
2021,9,9,22.09,19.87,20.98,21.65,8.3,26.41,18.11,15.81,88,2.42
2021,9,10,22.83,21.05,21.94,22.62,6.17,26.15,19.98,16.97,90.31,7.86
2021,9,11,22.15,20.77,21.46,21.76,4.62,24.69,20.08,16.66,92.19,9.08
2021,9,12,22.27,20.25,21.26,21.87,5.82,25.84,20.02,16.17,89,2.76
2021,9,13,22.38,20.9,21.64,22.26,6.27,25.93,19.65,16.78,91.81,8.7
2021,9,14,22.37,21.25,21.81,22.31,6,26.15,20.15,17.15,93.75,39.19
2021,9,15,21.34,20.54,20.94,21.15,2.32,22.6,20.28,16.36,95.12,14.16
2021,9,16,21.69,19.66,20.68,21.58,7.03,25.76,18.73,15.5,89.06,0.08
2021,9,17,23.01,20.15,21.58,22.89,8.32,27.33,19.01,16.11,85.06,0.04
2021,9,18,22.56,22.01,22.29,22.37,2.87,24.03,21.16,18.01,96.62,11.21
2021,9,19,22.19,20.9,21.55,21.79,4.69,24.86,20.17,16.78,92.69,25.41
2021,9,20,21.93,20.72,21.32,21.44,4.17,24.44,20.27,16.6,93.06,15.21
2021,9,21,21.71,20.49,21.1,21.6,5.6,25.25,19.65,16.36,93.25,10.9
2021,9,22,22.62,20.44,21.53,22.25,7.66,27.03,19.37,16.36,88.5,0.76
2021,9,23,22.99,20.55,21.77,22.5,7.45,26.84,19.39,16.42,87,23.98
2021,9,24,22.12,20.76,21.44,21.71,5.34,25.28,19.94,16.66,92.56,39.26
2021,9,25,22.91,20.83,21.87,22.73,7.05,26.9,19.83,16.72,89,1.88
2021,9,26,22.14,20.8,21.47,22.01,4.16,24.62,20.46,16.72,92.44,1.61
2021,9,27,22.84,20.62,21.73,22.78,7.73,27.12,19.38,16.54,88.19,1.61
2021,9,28,22.85,21.77,22.31,22.76,4.83,25.68,20.85,17.76,93.81,25.59
2021,9,29,23.05,21.88,22.47,22.58,5.3,25.67,20.37,17.88,93.25,14.59
2021,9,30,23.21,22,22.6,22.83,5.08,26.21,21.14,18.01,93.19,11.37
2021,10,1,22.67,21.4,22.04,22.3,4.18,24.94,20.77,17.33,92.81,41.01
2021,10,2,21.72,20.4,21.06,21.67,5.52,24.9,19.37,16.3,92.62,40.16
2021,10,3,21.36,20.48,20.92,21.35,3.28,23.13,19.85,16.36,94.69,11.95
2021,10,4,21.94,20.27,21.11,21.73,4.77,25.03,20.26,16.17,90.75,8.68
2021,10,5,22.74,20.49,21.62,22.3,7.88,26.87,19,16.42,87.94,6.27
2021,10,6,22.13,21.39,21.76,21.7,4.01,24.35,20.34,17.4,95.56,22.6
2021,10,7,22.53,20.9,21.71,22.37,7.27,26.64,19.36,16.85,91.19,1.76
2021,10,8,23.05,21.08,22.06,22.85,6.56,26.73,20.16,17.03,89.62,3.26
2021,10,9,22.89,21.62,22.26,22.54,5.43,25.84,20.41,17.58,92.81,9.27
