YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2020,12,16,13.87,11.05,12.46,14.69,11.41,20.65,9.24,9.77,85.06,0
2020,12,17,13.15,10.29,11.72,13.94,11.91,20.07,8.15,9.28,84.44,0
2020,12,18,11.19,9.05,10.12,11.96,8.44,16.27,7.83,8.54,87.44,0.42
2020,12,19,8.37,5.52,6.94,9.26,7.24,12.8,5.56,6.65,83.31,0.8
2020,12,20,7.42,4.17,5.8,8.53,10.83,13.91,3.08,6.1,81.56,0.58
2020,12,21,8.3,3.58,5.94,9.09,12.32,15.81,3.49,5.86,75.25,0.02
2020,12,22,8.14,4.95,6.55,8.42,11.74,15.16,3.43,6.41,82.5,0
2020,12,23,9.52,6.45,7.99,9.83,12.21,16.98,4.76,7.14,82.94,0
2020,12,24,10.6,7.72,9.15,10.89,10.99,17.74,6.75,7.75,83.75,0
2020,12,25,10.98,7.99,9.48,11.33,11.87,18.67,6.8,7.93,83.5,0
2020,12,26,11.38,7.73,9.55,11.49,12.54,19.26,6.73,7.81,81.06,0
2020,12,27,12.19,8.63,10.41,11.65,12.52,20.06,7.55,8.3,81.5,0
2020,12,28,12.59,8.39,10.49,11.95,12.86,20.59,7.73,8.18,77.75,0
2020,12,29,13.51,6.89,10.2,11.9,13.3,21.38,8.08,7.39,68.81,0
2020,12,30,7.11,1.1,4.1,8,12.13,14.31,2.18,4.94,67.62,0
2020,12,31,7.9,3.9,5.9,8.64,14.87,16.78,1.92,5.98,79.44,0.04
2021,1,1,8.41,4.52,6.47,9.25,15.33,17.84,2.51,6.29,79.62,0.01
2021,1,2,9.12,5.67,7.4,9.67,13.25,17.14,3.89,6.77,81.44,0
2021,1,3,10.54,7.44,8.99,11.12,12.72,18.83,6.12,7.63,83,0
2021,1,4,10.21,6.76,8.48,10.92,15.02,19.24,4.22,7.32,81.31,0
2021,1,5,12.44,9.17,10.8,12.99,14.32,21.55,7.23,8.61,82.69,0
2021,1,6,12.81,9.99,11.4,13.26,13.4,21.15,7.75,9.09,84.19,0
2021,1,7,13.33,10.24,11.79,13.99,12.74,21.08,8.33,9.28,83.19,0.04
2021,1,8,7.16,2.88,5.02,8.51,7.55,11.69,4.14,5.62,75.75,0.08
2021,1,9,7.06,3.66,5.36,8.42,12.35,14.55,2.2,5.92,80.44,0.17
2021,1,10,7.3,5.05,6.17,8.34,8.29,12.4,4.11,6.47,86.31,0.28
2021,1,11,1.9,-2.29,-0.2,2.65,6.24,5.16,-1.09,3.85,74.38,0.85
2021,1,12,3.08,-1.76,0.66,4.44,15.25,11.08,-4.17,4.03,74.31,0.43
2021,1,13,6.81,3.73,5.27,7.1,14.68,15.8,1.12,5.98,83.5,0.11
2021,1,14,10.25,6.04,8.15,10.39,10.41,17.05,6.65,6.96,77.81,0.01
2021,1,15,10.34,5.34,7.84,9.92,12.86,18.09,5.23,6.65,75.38,0
2021,1,16,10.77,7.71,9.24,10.86,11.39,17.57,6.18,7.81,83.31,0.02
2021,1,17,6.46,2.02,4.24,7.19,7.98,10.46,2.47,5.31,74.5,0.53
2021,1,18,7.69,1.94,4.81,8.23,17.52,17.05,-0.48,5.25,70.25,0.01
2021,1,19,9.39,6.32,7.86,8.73,12.48,16.62,4.13,7.08,82.94,0.08
2021,1,20,10.8,8.67,9.74,11.05,10.45,17.12,6.67,8.36,86.62,0.3
2021,1,21,12.3,7.59,9.94,12.33,11.34,19.41,8.08,7.81,75.69,0.1
2021,1,22,11.53,8.08,9.81,10.11,9.64,17.3,7.65,8,81.44,1.34
2021,1,23,12.19,9.32,10.76,12,11.27,18.72,7.46,8.73,83.94,0.13
2021,1,24,13.43,8.96,11.19,13.44,11.81,20.63,8.82,8.54,76.69,0
2021,1,25,13.51,7.34,10.42,12.62,13.61,21.76,8.15,7.63,71.38,0
2021,1,26,13.24,9.69,11.47,13.06,13.41,21.38,7.98,8.91,81.31,0
2021,1,27,14.14,9.24,11.69,13.83,13.37,22.15,8.79,8.67,75.31,0
2021,1,28,11.9,9.34,10.62,11.9,10.92,17.87,6.94,8.67,84.62,0.08
2021,1,29,11.74,8.51,10.13,12.6,12.57,19.29,6.72,8.24,82.69,0.04
2021,1,30,12.77,10.12,11.45,13.34,10.56,19.21,8.64,9.16,85,1.45
2021,1,31,12.91,9.87,11.39,13.49,10.61,19.3,8.69,9.03,84.12,1.18
2021,2,1,13.64,8.55,11.09,13.61,11.5,20.87,9.37,8.24,75.81,0.43
2021,2,2,13.81,8.91,11.37,13.4,12.07,20.94,8.87,8.42,76,0.21
2021,2,3,14.26,8.82,11.54,13.98,12.26,21.66,9.4,8.42,74.12,0.01
2021,2,4,14.52,9.32,11.92,14.33,12.45,22.21,9.76,8.67,74.88,0.03
2021,2,5,14.75,9.7,12.23,14.7,13.45,22.86,9.4,8.91,76.12,0.03
2021,2,6,14.47,11.12,12.8,14.63,11.62,21.1,9.48,9.83,82,0.49
2021,2,7,13.94,11.75,12.84,13.87,8.33,18.13,9.8,10.25,87.62,13.78
2021,2,8,7.28,5.51,6.4,7.73,4.98,9.6,4.62,6.65,88.69,37.82
2021,2,9,8.58,4.94,6.76,9.93,13.91,15.56,1.65,6.47,80.19,15.39
2021,2,10,10.82,4.95,7.89,11.46,13.09,18.75,5.65,6.41,71.25,0.03
2021,2,11,12.31,6.72,9.51,11.74,14.38,20.35,5.97,7.32,72,0
2021,2,12,13.12,8.08,10.6,12.86,13.28,20.9,7.62,8,75.62,0
2021,2,13,13.44,8.48,10.96,13.3,13.53,21.45,7.92,8.24,75.94,0
2021,2,14,13.71,9.14,11.43,13.58,13.18,21.3,8.12,8.61,77.75,0.01
2021,2,15,14.61,9.67,12.14,14.59,12.62,22.15,9.51,8.91,75.5,0.01
2021,2,16,15.02,8.58,11.8,14.59,12.75,22.58,9.83,8.3,70.5,0
2021,2,17,12.31,9.58,10.94,12.81,9.58,18.29,8.71,8.79,84.5,0.4
2021,2,18,12.32,9.67,10.99,13.25,10.05,18.51,8.46,8.85,85.25,0.6
2021,2,19,12.8,9.68,11.24,13.71,10.05,18.75,8.7,8.85,83.38,0.48
2021,2,20,13.81,11.08,12.44,14.34,8.68,18.76,10.08,9.7,85.19,0.05
2021,2,21,14.68,10.19,12.44,14.76,10.03,20.5,10.47,9.22,76.56,0.06
2021,2,22,14.77,7.34,11.05,14.77,14.27,22.83,8.57,7.69,67.06,0.01
2021,2,23,15.47,7.19,11.33,14.83,14.3,23.38,9.08,7.57,62.38,0
2021,2,24,16.26,10.15,13.21,15.97,13.64,23.94,10.3,9.22,70.88,0.11
2021,2,25,16.11,8.54,12.33,16.12,13.73,23.61,9.87,8.36,65.69,0.29
2021,2,26,15.79,8.19,11.99,15.69,12.84,22.86,10.01,8.12,63.56,0.01
2021,2,27,15.5,9.69,12.59,15.59,12.08,22.11,10.03,8.97,72.19,0
2021,2,28,15.53,7.95,11.74,15.42,13.9,23.69,9.8,8,66.81,0
2021,3,1,16.37,6.98,11.67,15.98,13.85,24.32,10.47,7.45,58.19,0
2021,3,2,15.32,9.51,12.41,15.43,14.56,23.24,8.68,8.79,72.44,0
2021,3,3,15.57,9.29,12.43,16.13,14.91,24.29,9.37,8.73,71.94,0
2021,3,4,16.48,9.09,12.78,16.73,13.16,24.41,11.25,8.79,68.06,0.11
2021,3,5,15.89,5.94,10.91,15.57,14.8,24.24,9.44,6.96,57.12,0.17
2021,3,6,16.23,5.28,10.75,15.46,13.45,24.01,10.56,6.65,52.19,0.03
2021,3,7,15.99,7.92,11.95,15.31,14.75,23.87,9.12,7.93,63.12,0
2021,3,8,16.3,8.63,12.47,16.19,14.06,24.58,10.52,8.36,66.69,0
2021,3,9,16.43,9.06,12.75,16.44,13.95,24.33,10.38,8.54,66.69,0.01
2021,3,10,16.86,9.21,13.03,16.56,14.1,24.83,10.73,8.67,66,0.01
2021,3,11,17.43,8.84,13.13,17.36,14,25.41,11.41,8.48,62.88,0
2021,3,12,17.79,9.23,13.51,17.8,14.15,26.01,11.85,8.79,64,0
2021,3,13,17.66,10.73,14.19,18.56,14.3,25.66,11.37,9.64,70.12,0
2021,3,14,18.08,11.5,14.79,18.59,14.84,26.2,11.36,10.07,70.31,0
2021,3,15,18.94,9.44,14.19,19.05,14.23,27.26,13.04,8.91,60.81,0
2021,3,16,19.1,10.12,14.61,19.08,14.52,27.54,13.01,9.28,61.69,0
2021,3,17,19.17,8.94,14.05,18.94,15.33,28.12,12.79,8.61,57.75,0
2021,3,18,19.75,9.7,14.73,19.43,14.48,28.33,13.84,9.03,57.81,0
2021,3,19,19.77,8.71,14.24,19.38,15.36,28.72,13.35,8.48,55.44,0
2021,3,20,20.76,10.27,15.51,20.54,14.42,29.19,14.77,9.4,55.69,0
2021,3,21,19,13.1,16.05,19.77,14.39,26.14,11.76,11.29,71.25,0.71
2021,3,22,11.44,5.94,8.69,13.26,10.87,17.73,6.86,6.9,70.81,1.2
2021,3,23,14.59,9.75,12.17,16.33,15.39,23.88,8.49,8.97,75.88,5.65
2021,3,24,17.08,11.65,14.37,18.37,15.01,25.98,10.98,10.19,75.56,0.32
2021,3,25,18.93,11.75,15.33,19.88,15.42,27.73,12.3,10.31,69.25,0.01
2021,3,26,19.76,10.05,14.9,20.23,15.28,28.3,13.01,9.28,60.12,0.43
2021,3,27,19.76,8.03,13.9,20.01,15.06,28.61,13.55,8.24,55.19,0.05
2021,3,28,19.56,7.18,13.37,19.24,15.62,28.75,13.12,7.75,51.81,0
2021,3,29,19.51,7.26,13.39,19.28,16.2,28.76,12.56,7.69,50.62,0
2021,3,30,19.38,6.33,12.85,19.63,15.35,27.95,12.6,7.26,48.5,0.05
2021,3,31,20.23,9.16,14.69,20.49,15.83,28.61,12.78,8.73,52.69,0.06
2021,4,1,21.15,9.3,15.23,21.16,14.41,29.49,15.08,8.79,51.31,0.07
2021,4,2,20.98,8.8,14.89,21,14.42,29.51,15.09,8.48,49.94,0
2021,4,3,21.65,8.37,15.01,21.59,15.01,30.25,15.25,8.42,48.75,0
2021,4,4,17.69,13.93,15.8,18.05,6.33,21.48,15.15,11.84,80.19,1.15
2021,4,5,14.86,11.12,12.99,15.8,5.78,17.65,11.87,9.83,79.81,12.54
2021,4,6,13.51,11.37,12.44,13.92,4.97,16.38,11.4,9.95,87.31,40.02
2021,4,7,16.58,10.53,13.55,17.83,15.2,24.9,9.7,9.4,72.44,0.68
2021,4,8,18.31,12.48,15.39,19.23,12.79,25.23,12.44,10.74,72.88,0.32
2021,4,9,19.65,13.48,16.56,20.77,13.44,26.88,13.45,11.47,72.19,0.06
2021,4,10,19.89,14.54,17.22,21.19,13.11,26.87,13.76,12.27,74.94,0.13
2021,4,11,20.33,15.78,18.05,21.44,11.48,26.5,15.02,13.31,77.94,3.44
2021,4,12,20.76,13.04,16.9,21.81,12.44,28.12,15.68,11.41,69.19,0.89
2021,4,13,21.58,13.92,17.75,22.85,13.8,29.28,15.48,11.96,68.19,0.02
2021,4,14,21.59,13.76,17.68,22.75,12.52,28.66,16.14,11.84,67,0
2021,4,15,21.2,11.63,16.42,22.26,13.17,28.62,15.45,10.38,61.19,0
2021,4,16,21.72,12.15,16.93,22.8,13.61,29.01,15.4,10.74,60.94,0.11
2021,4,17,17.98,14.64,16.31,18.51,4.86,20.09,15.23,12.45,81.75,7.21
2021,4,18,18.83,13.35,16.09,20.33,11.7,25.9,14.2,11.41,74,1.48
2021,4,19,20.08,12.82,16.44,21.5,13.99,27.8,13.8,11.11,68.81,0.57
2021,4,20,20.35,10.74,15.55,21.56,15.61,28.85,13.24,9.83,62.5,0.11
2021,4,21,21.24,10.65,15.95,22.15,16.14,30,13.87,9.77,59,0.02
2021,4,22,22.05,10.78,16.42,23.12,16.61,31.02,14.41,9.83,57.31,0
2021,4,23,22.93,12.23,17.58,23.78,17.07,32.03,14.97,10.68,56.81,0
2021,4,24,23.56,11.29,17.42,24.48,16.45,32.77,16.33,10.19,53.62,0
2021,4,25,23.96,14.86,19.41,25.25,15.59,32.49,16.9,12.76,63.5,0
2021,4,26,21.15,17.47,19.31,21.8,7.9,25.45,17.55,14.89,81.44,0.84
2021,4,27,21.24,15.57,18.4,23.05,11.45,27.86,16.4,13.18,74.25,0.21
2021,4,28,19.53,15.69,17.61,20.53,9.76,24.22,14.46,13.24,80.25,7.95
2021,4,29,17.98,10.75,14.37,19.8,12.83,25.1,12.27,9.64,66.75,5.54
2021,4,30,19.87,13.83,16.84,20.82,11.91,26.15,14.25,11.72,71.19,0.26
2021,5,1,20.71,15.73,18.22,21.8,9.83,26.37,16.54,13.24,75.69,1.24
2021,5,2,21.76,15.32,18.54,23.36,11.86,28.7,16.84,13,71.31,0.25
2021,5,3,21.9,14.49,18.19,23.47,14.12,29.53,15.4,12.39,68.12,0.95
2021,5,4,22.52,14.31,18.41,24.2,14.8,30.28,15.48,12.21,65.5,0.3
2021,5,5,20.8,16.31,18.55,21.35,7.62,25.12,17.5,13.79,77.56,3.94
2021,5,6,19.63,15.37,17.51,20.45,7.91,24.69,16.78,12.94,78.75,4.77
2021,5,7,20.02,14.76,17.4,20.95,11.24,26.65,15.4,12.45,74.88,2.81
2021,5,8,22.01,14.17,18.09,23.69,15.07,30.04,14.97,12.08,66.81,0
2021,5,9,22.61,14.19,18.4,24.23,14.36,30.15,15.79,12.15,64.88,0
2021,5,10,21.74,14.49,18.12,22.94,12.98,28.78,15.8,12.33,67.69,0.92
2021,5,11,22.34,13.61,17.98,24.08,15.5,30.57,15.06,11.72,64.12,0.08
2021,5,12,22.5,15.97,19.23,24.13,12.86,29.6,16.74,13.61,71.38,7.83
2021,5,13,21.51,15.44,18.48,22.98,10.8,27.12,16.31,13.12,72.12,3.03
2021,5,14,22.32,14.26,18.29,23.74,13.92,29.76,15.84,12.15,64.81,0.56
2021,5,15,22.8,15.79,19.3,24.26,13.73,30.04,16.3,13.43,69.19,2.43
2021,5,16,23.76,14.55,19.15,25.49,15.95,32.19,16.24,12.45,63.06,0.11
2021,5,17,24.98,15.62,20.3,26.82,15.5,33.14,17.64,13.31,61.81,0.01
2021,5,18,25.2,16.1,20.65,26.9,14.34,32.93,18.59,13.79,63,0
2021,5,19,25.36,16.68,21.01,27.1,14.33,33.05,18.73,14.22,63.56,0.06
2021,5,20,25.34,16.59,20.97,27.05,14.78,33.42,18.64,14.16,63.38,0.65
2021,5,21,25.23,17.22,21.23,27,14.61,33.08,18.48,14.71,66.12,0.94
2021,5,22,25.87,16.87,21.37,27.77,15.05,33.66,18.62,14.47,62.69,0.22
2021,5,23,25.18,18.4,21.79,26.86,12.76,32.37,19.6,15.87,70.56,11.92
2021,5,24,21.64,18.56,20.1,22.47,7.34,25.62,18.29,15.93,83.88,35.42
2021,5,25,21.94,17.61,19.78,23.54,11.22,28.28,17.06,15.01,78.75,8.74
2021,5,26,22.3,18.28,20.29,23.17,9.02,27,17.98,15.69,79.88,6.53
2021,5,27,22.37,18.05,20.22,22.93,8.62,27.33,18.7,15.44,78.06,6.69
2021,5,28,23.39,18.42,20.9,24.43,10.9,29.33,18.43,15.81,76.12,6.25
2021,5,29,23.65,18.7,21.18,25.07,11.23,29.93,18.69,16.11,76.81,1.57
2021,5,30,23.03,18.9,20.97,24.03,8.24,27.83,19.58,16.3,79.69,3.81
2021,5,31,22.96,18.91,20.94,23.86,9.6,28.49,18.89,16.36,80.19,2.21
2021,6,1,23.35,18.99,21.17,24.33,9.9,28.71,18.81,16.42,79.12,1.81
2021,6,2,23.7,18.47,21.08,24.85,10.09,29.81,19.72,15.93,75.62,0.83
2021,6,3,24.33,18.58,21.45,25.65,11.32,30.73,19.41,16.05,74,1.36
2021,6,4,21.17,16.21,18.69,22.79,10.61,27.06,16.45,13.85,75.81,3.38
2021,6,5,23.21,18.39,20.8,24.66,9.73,28.99,19.26,15.81,77.25,22.03
2021,6,6,23.22,19.17,21.19,24.41,8.74,28.18,19.44,16.6,80.19,16.6
2021,6,7,22.4,19,20.7,23.25,7.57,26.69,19.12,16.42,82.56,14.23
2021,6,8,20.55,17.39,18.98,21.12,6.88,24.05,17.17,14.83,83.06,12.88
2021,6,9,20.87,18.01,19.44,21.33,7.04,24.5,17.46,15.38,84.5,6.98
2021,6,10,21.16,18.32,19.74,21.48,7.26,25.38,18.12,15.75,84.81,16.12
2021,6,11,21.49,18.51,20.01,22.03,7.69,26.07,18.38,15.93,84.38,7.26
2021,6,12,22.34,18.46,20.4,22.95,8.74,27.34,18.6,15.87,80.44,2.35
2021,6,13,23.32,18.45,20.88,24.46,11.13,29.12,17.99,15.87,76.44,3.72
2021,6,14,22.8,18.5,20.65,24.23,10.77,28.78,18.01,15.99,78.81,3.44
2021,6,15,23.27,19.15,21.21,24.33,9.88,29.08,19.19,16.66,79.81,2.5
2021,6,16,23.11,18.85,20.98,24.22,9.43,28.39,18.96,16.3,79.06,0.28
2021,6,17,22.87,18.76,20.81,23.8,8.48,27.62,19.14,16.17,79.5,0.47
2021,6,18,22.93,18.51,20.73,23.92,9.56,28.15,18.59,15.93,78.5,1.51
2021,6,19,23.25,17.69,20.48,24.4,11.5,29.37,17.86,15.14,74.25,0.09
2021,6,20,23.69,17.57,20.63,24.78,11.85,30.01,18.15,15.01,71.62,0
2021,6,21,24.21,18.29,21.25,25.64,11.27,30.51,19.23,15.75,72.38,0.06
2021,6,22,24.26,18.19,21.23,25.84,11.64,30.41,18.77,15.62,72.38,0.56
2021,6,23,22.88,19.46,21.17,23.61,6.85,26.84,19.99,16.91,82.44,4.62
2021,6,24,22.37,19.17,20.77,23.05,6.86,26.12,19.26,16.6,83.5,4.05
2021,6,25,22.43,19.2,20.81,23.42,8.61,27.97,19.37,16.66,83.62,3.65
2021,6,26,22.73,18.98,20.85,23.68,9.02,28.01,19,16.42,81.19,1.84
2021,6,27,23.17,18.65,20.91,24.21,9.99,29.02,19.03,16.05,78.12,0.77
2021,6,28,22.33,19.15,20.74,23.02,7.48,26.26,18.79,16.6,83.56,4.31
2021,6,29,21.2,18.88,20.04,21.64,5.55,24.28,18.73,16.36,87.31,6.78
2021,6,30,21.51,19.14,20.32,22.02,6.12,24.94,18.82,16.6,87.25,25.56
2021,7,1,21.4,18.84,20.12,21.95,6.21,25.13,18.92,16.3,86.31,21.39
2021,7,2,21.26,18.55,19.9,21.82,7.19,25.6,18.41,15.93,85.62,5.03
2021,7,3,21.24,18.59,19.91,21.69,6.3,24.79,18.49,15.99,85.88,1.23
2021,7,4,23.07,19.1,21.08,24.11,10.52,28.94,18.42,16.54,80.62,0.06
2021,7,5,22.46,19.47,20.96,22.94,6.16,26.09,19.94,16.91,84.5,2.16
2021,7,6,21.7,19.22,20.46,21.98,5.3,24.66,19.36,16.6,86.56,7.19
2021,7,7,23.03,18.01,20.52,24.12,10.38,28.58,18.21,15.38,75.88,0.72
2021,7,8,22.73,18.37,20.55,22.95,7.77,26.68,18.9,15.75,77.62,6.94
2021,7,9,22.52,18.44,20.48,23.74,8.52,27.19,18.68,15.81,79.69,3.96
2021,7,10,22.26,17.21,19.73,23.51,10.05,27.62,17.57,14.65,75.69,0.22
2021,7,11,22.6,18.12,20.37,23.79,10.61,28.33,17.73,15.5,78.06,0.17
2021,7,12,22.88,18.35,20.62,24.03,10.29,28.55,18.26,15.69,78.12,0.1
2021,7,13,23.05,18.62,20.83,23.95,10.2,28.4,18.19,15.99,78.5,3.52
2021,7,14,23.58,17.96,20.77,24.68,10.63,29.51,18.88,15.44,74.5,1.94
2021,7,15,22.41,18.94,20.68,22.86,8.08,26.87,18.79,16.3,82.19,4.73
2021,7,16,22.76,17.3,20.04,23.8,11.42,29.07,17.65,14.71,74.56,1.73
2021,7,17,23.17,17.98,20.57,23.59,10.64,28.49,17.84,15.38,74.75,3.03
2021,7,18,22.14,19.24,20.69,22.61,6.99,26.26,19.26,16.72,84.69,21.62
2021,7,19,20.58,18.72,19.65,20.81,4.82,22.89,18.07,16.17,89.5,25.14
2021,7,20,18.96,16.62,17.8,19.16,4.87,21.94,17.07,14.1,86.81,8.36
2021,7,21,21.28,17.73,19.5,21.9,9.12,25.82,16.69,15.2,81.56,8.22
2021,7,22,22.23,18.97,20.6,22.47,7.22,26.15,18.93,16.42,82.81,7.01
2021,7,23,22.8,18.93,20.87,23.37,8.56,27.23,18.66,16.42,80.38,9.62
2021,7,24,21.64,19.39,20.51,21.57,4.38,24.08,19.7,16.85,87.31,8.58
2021,7,25,20.46,18.88,19.67,20.46,4.55,22.79,18.23,16.3,90.88,31.72
2021,7,26,21.82,17.21,19.51,22.83,9.84,26.94,17.11,14.71,77.12,1.93
2021,7,27,23.02,18.31,20.66,24.05,11.05,28.68,17.63,15.81,76.94,6.52
2021,7,28,22.13,19,20.56,22.43,6.59,25.71,19.12,16.48,83.56,12.52
2021,7,29,22,19.76,20.87,22.13,6.32,25.63,19.31,17.27,87.75,7.97
2021,7,30,22.37,19.62,21,22.65,7.3,26.76,19.46,17.09,85.81,2.69
2021,7,31,23.08,19.76,21.42,23.61,7.95,27.41,19.47,17.27,83.12,12.78
2021,8,1,21.38,17.8,19.59,21.44,4.78,24.19,19.41,15.32,80.94,16.83
2021,8,2,22.96,17.08,20.01,23.65,12.98,29.9,16.91,14.65,72.44,2.16
2021,8,3,22.52,18.34,20.43,22.8,7.84,26.94,19.11,15.75,78.62,3.45
2021,8,4,23.44,17.93,20.68,23.66,8.98,28.01,19.05,15.38,73,1.4
2021,8,5,23.53,18.25,20.89,24.51,11.3,29.49,18.19,15.69,75.12,0.31
2021,8,6,23.44,19.28,21.36,24.42,9.74,28.76,19.02,16.72,79.81,0.54
2021,8,7,23.11,19.51,21.31,23.93,9.12,28.15,19.02,16.97,82,0.39
2021,8,8,23.32,19.76,21.55,24.17,9.16,28.15,18.98,17.27,82.12,0.04
2021,8,9,23.61,20.47,22.04,24.26,8.2,28.16,19.97,18.01,84,3.8
2021,8,10,21.76,19.62,20.69,22.05,5.16,24.6,19.44,17.09,88.25,15.15
2021,8,11,21.9,19.62,20.76,22.37,7.3,26.13,18.83,17.09,87.81,13.67
2021,8,12,22.25,19.07,20.66,23.26,9.84,27.83,18,16.48,83.62,3.62
2021,8,13,22.63,19.56,21.1,23.38,9.13,28,18.87,17.03,84.38,3.74
2021,8,14,21.43,19.7,20.57,21.65,5.09,24.73,19.64,17.21,90.31,30.43
2021,8,15,21.07,18.9,19.98,21.23,5.76,24.3,18.55,16.3,87.94,21.88
2021,8,16,21.41,18.71,20.06,22.02,8.22,25.91,17.69,16.05,85.75,11.6
2021,8,17,20.98,18.79,19.88,21.41,5.89,24.59,18.69,16.11,88.06,14.29
2021,8,18,20.6,18.35,19.48,21.01,6.75,24.33,17.58,15.69,87.75,6.83
2021,8,19,20.88,17.94,19.41,21.21,6.88,24.76,17.9,15.32,84.38,1.88
2021,8,20,22,18.07,20.03,22.78,9.89,27.3,17.4,15.44,80.38,0.41
2021,8,21,22.32,18.55,20.44,23.15,9.53,27.48,17.94,15.87,81,1.26
2021,8,22,22.53,19.31,20.92,23.26,9.69,27.68,18,16.72,83.56,1.91
2021,8,23,22.62,19.68,21.15,23.27,8.55,27.19,18.65,17.15,84.88,1.14
2021,8,24,22.91,19.18,21.05,23.76,7.75,27.6,19.86,16.66,81.5,16.37
2021,8,25,22.03,18.9,20.46,22.8,8.08,26.71,18.63,16.3,83.81,4.59
2021,8,26,21.67,18.49,20.08,21.9,7.84,26.17,18.33,15.87,83.44,6.05
2021,8,27,21.59,17.65,19.62,22.34,9.49,26.89,17.4,15.01,80.12,0.81
2021,8,28,21.08,17.22,19.15,21.93,8.39,25.65,17.26,14.59,80.19,0.34
2021,8,29,20.91,17.06,18.99,21.49,7.31,24.88,17.57,14.47,80,0.71
2021,8,30,21.68,17.14,19.41,22.38,10.93,27.27,16.33,14.53,77.31,0.12
2021,8,31,22.07,17.79,19.93,22.9,10.09,27.46,17.37,15.14,78.88,0.58
2021,9,1,21.65,18.33,19.99,22.13,6.99,25.68,18.69,15.69,82.75,2.52
2021,9,2,21.95,17.98,19.97,22.65,9,26.86,17.86,15.32,80,12.96
2021,9,3,21.76,18.83,20.3,22.14,8.71,26.85,18.13,16.24,84.62,21.27
2021,9,4,22.13,18.61,20.37,22.72,9.02,27.07,18.05,15.99,82.06,4.79
2021,9,5,21.99,18.69,20.34,22.44,8.49,27.09,18.61,16.05,83.31,3.49
2021,9,6,21.72,17.4,19.56,22.49,9.23,26.68,17.44,14.71,78.5,1.72
2021,9,7,21.33,17.64,19.49,21.65,9.24,26.17,16.93,14.95,80.81,13.56
2021,9,8,21.23,17.76,19.5,21.56,7.8,25.27,17.47,15.14,81.88,2.55
2021,9,9,20.96,17.29,19.12,21.51,9.3,26.07,16.76,14.65,81,2.64
2021,9,10,21.4,15.89,18.65,21.82,11.21,27.33,16.12,13.43,73.62,0.07
2021,9,11,22.37,15.73,19.05,22.44,11.31,28.31,17.01,13.37,68.12,0
2021,9,12,22.61,16.36,19.48,22.76,11.95,28.93,16.99,13.92,71.12,0
2021,9,13,22.9,17.03,19.96,22.96,10.37,28.05,17.68,14.47,70.94,0.77
2021,9,14,21.72,18.01,19.87,22.1,7.27,25.98,18.71,15.32,80.81,1.13
2021,9,15,21.48,18.25,19.86,22.17,8.85,26.51,17.66,15.56,83.5,2.22
2021,9,16,20.88,17.94,19.41,21.4,7.18,25,17.82,15.26,84.62,1.58
2021,9,17,20.06,17.65,18.86,20.07,5.8,23.51,17.71,15.01,86.81,1.62
2021,9,18,20.98,18.25,19.62,21.25,8.54,25.57,17.04,15.62,85.62,2.99
2021,9,19,20.37,18.29,19.33,20.26,5.59,23.72,18.12,15.62,88.31,17.38
2021,9,20,19.57,17.11,18.34,19.51,6.52,23.32,16.8,14.47,86.44,12.45
2021,9,21,20.28,16.15,18.22,20.77,9.73,25.68,15.95,13.61,79.12,1.36
2021,9,22,20.7,16.12,18.41,21.44,10.27,26.31,16.03,13.61,77.19,0.08
2021,9,23,19.95,16.56,18.26,20.46,8.56,24.39,15.83,13.98,82.31,0.54
2021,9,24,20.4,16.94,18.67,21.04,8.33,25.25,16.92,14.28,82.19,1.37
2021,9,25,18.92,15.81,17.37,19.21,7.85,23.54,15.69,13.31,83.31,2.26
2021,9,26,19.9,16.02,17.96,20.47,10.77,25.86,15.09,13.49,80.31,0.7
2021,9,27,19.44,16.01,17.73,19.66,10.26,25.08,14.82,13.49,81.94,0.1
2021,9,28,20.87,16.7,18.79,21.07,10.17,26.33,16.16,14.1,78.75,3.6
2021,9,29,21.37,16.87,19.12,21.6,9.79,26.72,16.93,14.28,77.38,4.24
2021,9,30,21.23,17.46,19.34,21.25,8.83,26.08,17.26,14.83,80.5,2.92
2021,10,1,21.58,17.87,19.73,22.05,8.96,26.88,17.92,15.2,81.38,1.22
2021,10,2,20.87,17.83,19.35,21.4,8.48,25.62,17.14,15.2,84.44,2.37
2021,10,3,20.31,17.75,19.03,20.69,7.48,24.71,17.23,15.08,86.5,3.38
2021,10,4,19.88,17.35,18.62,20.23,7.23,24.01,16.77,14.71,86.44,8.47
2021,10,5,20.48,16.02,18.25,21.04,10.14,26.44,16.31,13.49,78.06,0.51
2021,10,6,20.69,16.42,18.55,21.16,10.14,26.32,16.18,13.85,78.31,0.48
2021,10,7,20.85,16.6,18.73,21.15,10,26.33,16.33,14.04,78.25,0.09
2021,10,8,20.42,16.44,18.44,20.9,10.12,25.99,15.87,13.92,79.75,0.24
2021,10,9,19.87,14.84,17.36,20.26,11.36,26.01,14.65,12.57,74.81,0.67
2021,10,10,18.33,15.08,16.71,18.47,8.87,24.1,15.23,12.76,82.25,1.71
2021,10,11,15.41,12.94,14.18,15.4,4.83,17.84,13.01,11.05,85.44,9.31
